Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
24,Oak Ridge National Laboratory,Intel,XP/S-MP 150,United States,1995,3072,127.1,154.0,86000,17800,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),North America,Americas
25,Commissariat a l'Energie Atomique (CEA),Cray Inc.,T3E750,France,1997,280,125.0,210.0,0,0,Alpha,Alpha EV5,374.5,Cray T3E/T3D,UNICOS,MPP,Research,Energy,Cray Interconnect,3-D Torus,Western Europe,Europe
26,Atmospheric Environment Service (AES),NEC,SX-4/64,Canada,1997,64,122.0,128.0,30080,4352,NEC,NEC,250.0,NEC Vector,EWS-UX/V,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,North America,Americas
29,National Lab. for High Energy Physics,Fujitsu,VPP500/80,Japan,1994,80,109.0,128.0,46400,11030,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
30,Japan Atomic Energy Research Institute,Intel,XP/S-MP 125,Japan,1996,2502,103.5,125.1,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),Eastern Asia,Asia
32,Government,Cray Inc.,T3D MC1024-8,United States,1994,1024,100.5,153.6,81920,10224,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
36,IBM,IBM,SP P2SC 160 MHz,United States,1997,256,83.37,163.84,0,0,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Vendor,Not Specified,SP Switch,SP Switch,North America,Americas
37,ERDC MSRC,IBM,SP P2SC 135 MHz,United States,1997,256,83.37,138.24,0,0,Power,POWER2 SC,135.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
38,Wright-Patterson Air Force Base/DoD ASC,IBM,SP P2SC 135 MHz,United States,1997,256,83.37,138.24,0,0,Power,POWER2 SC,135.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
40,Government Agency,Cray Inc.,T3E,United States,1997,200,77.46,120.0,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
42,Chip Manufacturer (B),IBM,SP2/402,United States,1997,402,69.33,106.93,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Electronics,,,North America,Americas
43,KISTI Supercomputing Center,Cray Inc.,T3E900,"Korea, South",1997,128,69.3,115.2,57344,7040,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Research,Information Processing Service,Cray Interconnect,3-D Torus,Eastern Asia,Asia
44,Commissariat a l'Energie Atomique (CEA),Cray Inc.,T3E,France,1997,176,68.45,105.6,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
45,Maui High-Performance Computing Center (MHPCC),IBM,SP2/384,United States,1994,384,66.3,102.14,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,North America,Americas
46,NRI for Earth Science and Disaster (NIED),Cray Inc.,T3E,Japan,1997,160,62.44,96.0,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
47,HWW/Universitaet Stuttgart,NEC,SX-4/32,Germany,1996,32,61.7,64.0,20480,1688,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Information Processing Service,Crossbar,Multi-stage crossbar,Western Europe,Europe
48,NEC Fuchu Plant,NEC,SX-4/32,Japan,1995,32,61.7,64.0,20480,1688,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Vendor,Benchmarking,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
49,National Institute for Environmental Studies,NEC,SX-4/32,Japan,1997,32,61.7,64.0,20480,1688,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Environment,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
54,Japan Atomic Energy Research Institute,Fujitsu,VPP500/42,Japan,1994,42,59.6,67.2,0,0,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
56,Real World Computing (RWCP),Hitachi,SR2201/256,Japan,1997,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
58,National Institute of Genetics,Fujitsu,VPP500/40,Japan,1995,40,56.9,64.0,0,0,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
61,Minnesota Supercomputer Center,Thinking Machines Corporation,CM-5/896,United States,1994,896,52.3,114.7,0,0,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
64,Hewlett-Packard CXTC,Hewlett-Packard,Exemplar X-Class,United States,1997,128,51.3,92.16,46128,0,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Vendor,Benchmarking,,,North America,Americas
66,Los Alamos National Laboratory,Cray Inc.,T3D MC512-8,United States,1994,512,50.8,76.8,57856,7136,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
67,"Network Computing Services, Inc.",Cray Inc.,T3D MC512-8,United States,1995,512,50.8,76.8,57856,7136,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Industry,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
70,Chip Manufacturer (A),IBM,SP P2SC 120 MHz,United States,1997,152,50.42,72.96,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Industry,Electronics,SP Switch,SP Switch,North America,Americas
74,National Aerospace Laboratory of Japan,NEC,SX-4/25,Japan,1997,25,48.3,50.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
75,The Angstrom Technology Partnership,Fujitsu,VPP500/32,Japan,1993,32,46.1,51.2,29760,5350,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
76,Lawrence Livermore National Laboratory,IBM,SP2/256,United States,1996,256,44.2,68.09,53000,13500,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,North America,Americas
77,Lawrence Livermore National Laboratory,IBM,SP2/256,United States,1996,256,44.2,68.09,53000,13500,Power,POWER2,66.5,IBM SP,AIX,MPP,Research,Not Specified,,,North America,Americas
79,The Scripps Research Institute,Cray Inc.,T3E900,United States,1997,80,43.42,72.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
80,Institute of Physical and Chemical Res. (RIKEN),Fujitsu,VPP500/28,Japan,1993,28,40.4,44.8,0,0,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
81,Japan Marine Science and Technology,NEC,SX-4/20,Japan,1995,20,38.7,40.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
82,National Research Institute for Metals,NEC,SX-4/20,Japan,1996,20,38.7,40.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
83,Toyota Central Research & Development,NEC,SX-4/20,Japan,1996,20,38.7,40.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Automotive,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
84,NERSC/LBNL/Berkeley Labs,Cray Inc.,T3E,United States,1997,96,37.8,57.6,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
85,Phillips Petroleum Company,Cray Inc.,T3E900,United States,1997,64,34.8,57.6,40960,4992,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Industry,Geophysics,Cray Interconnect,3-D Torus,North America,Americas
87,Japan Atomic Energy Research Institute,Fujitsu,VPP300/16,Japan,1996,16,34.1,35.2,59200,3520,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
88,Japan Science and Technology,Fujitsu,VPP300/16,Japan,1996,16,34.1,35.2,59200,3520,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
89,Reactor & Nuclear Fuel Development,Fujitsu,VPP300/16,Japan,1996,16,34.1,35.2,59200,3520,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
91,Air Force Research Laboratory/Information Director,Intel,XP/S-MP 41,United States,1995,816,33.7,40.8,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),North America,Americas
92,Argonne National Laboratory,IBM,SP P2SC 120 MHz,United States,1996,94,32.05,45.12,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
94,Atmospheric Environment Service (AES),NEC,SX-4/16,Canada,1997,16,31.1,32.0,20480,960,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,North America,Americas
95,Danish Meteorological Institute,NEC,SX-4/16,Denmark,1997,16,31.1,32.0,20480,960,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Northern Europe,Europe
96,National Aerospace Laboratory (NLR),NEC,SX-4/16,Netherlands,1996,16,31.1,32.0,20480,960,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Aerospace,Crossbar,Multi-stage crossbar,Western Europe,Europe
97,National Cardiovascular Center,NEC,SX-4/16,Japan,1996,16,31.1,32.0,20480,960,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
98,Swiss Scientific Computing Center (CSCS),NEC,SX-4/16,Switzerland,1996,16,31.1,32.0,20480,960,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe
99,Government,Cray Inc.,T932/321024,United States,1997,32,29.36,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas
100,Government,Cray Inc.,T932/321024,United States,1996,32,29.36,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas
101,NRI for Earth Science and Disaster (NIED),Cray Inc.,T932/321024,Japan,1997,32,29.36,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Eastern Asia,Asia
102,Nippon Telegraph and Telephone (NTT),Cray Inc.,T932/321024,Japan,1995,32,29.36,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Telecomm,,,Eastern Asia,Asia
103,Hitachi Ltd. Enterprise Server Division,Hitachi,S-3800/480,Japan,1994,4,28.4,32.0,15500,830,Hitachi,Hitachi,500.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,SMP,Vendor,Software,,,Eastern Asia,Asia
104,Japan Meteorological Agency,Hitachi,S-3800/480,Japan,1995,4,28.4,32.0,15500,830,Hitachi,Hitachi,500.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,SMP,Research,Weather and Climate Research,,,Eastern Asia,Asia
109,HTC,Hewlett-Packard,Exemplar X-Class,Germany,1997,64,27.56,46.08,29956,4584,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Industry,Image Proc./Rendering,,,Western Europe,Europe
111,Naval Research Laboratory (NRL),Hewlett-Packard,Exemplar X-Class,United States,1997,64,27.56,46.08,29956,4584,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Research,Not Specified,,,North America,Americas
113,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),Cray Inc.,T932/261024,United States,1997,26,26.96,46.8,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas
114,AT&T,Sun Microsystems,HPC 10000,United States,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas
115,AT&T,Sun Microsystems,HPC 10000,United States,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas
116,AT&T,Sun Microsystems,HPC 10000,United States,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas
118,Sun,Sun Microsystems,HPC 10000,United States,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Vendor,Not Specified,,,North America,Americas
119,Sun,Sun Microsystems,HPC 10000,United States,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Vendor,Not Specified,,,North America,Americas
121,Virginia Social,Sun Microsystems,HPC 10000,United States,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Research,Database,,,North America,Americas
122,Commissariat a l'Energie Atomique (CEA),Cray Inc.,T932/24512,France,1997,24,26.17,43.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Energy,,,Western Europe,Europe
123,Commissariat a l'Energie Atomique (CEA),Cray Inc.,T932/24512,France,1997,24,26.17,43.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Western Europe,Europe
124,Ford Motor Company,Cray Inc.,T932/241024,United States,1996,24,26.17,43.2,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,North America,Americas
125,Japan Atomic Energy Research Institute,Fujitsu,VPP300/12,Japan,1996,12,25.6,26.4,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
126,Pacific Northwest National Laboratory,IBM,SP2 77 MHz wide,United States,1997,128,25.42,39.42,0,0,Power,POWER2,77.0,IBM SP,AIX,MPP,Research,Not Specified,,,North America,Americas
127,Bear Stearns,Cray Inc.,T3D MC256-8/464,United States,1996,256,25.3,38.4,40960,4918,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Industry,Finance,Cray Interconnect,3-D Torus,North America,Americas
129,Defense Research Agency (DRA),Cray Inc.,T3D MC256-8,United Kingdom,1994,256,25.3,38.4,40960,4918,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
131,Petroleum Company (A),Cray Inc.,T3D MC256-8,United States,1995,256,25.3,38.4,40960,4918,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Industry,Geophysics,Cray Interconnect,3-D Torus,North America,Americas
133,Manufacturer (G),Cray Inc.,T3E,United States,1996,64,25.1,38.4,39936,4896,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Industry,Automotive,Cray Interconnect,3-D Torus,North America,Americas
134,Lawrence Livermore National Laboratory,Hewlett-Packard,AlphaServer 8400 Cluster,United States,1996,80,24.7,70.4,30712,4584,Alpha,Alpha EV5,440.5,HP AlphaServer 8400,Digital Unix,Constellations,Research,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
135,Digital Equipment Corporation,Hewlett-Packard,AlphaServer 8400 Cluster,United States,1997,64,24.7,56.3,30712,4584,Alpha,Alpha EV5,440.5,HP AlphaServer 8400,Digital Unix,Constellations,Vendor,Benchmarking,Fast Ethernet,Fast Ethernet,North America,Americas
136,Reactor & Nuclear Fuel Development,Fujitsu,VPP500/16,Japan,1996,16,23.6,25.6,21120,3360,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
138,Veritas DGC,NEC,SX-4/12A,United Kingdom,1997,12,23.2,24.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Industry,Geophysics,Crossbar,Multi-stage crossbar,Northern Europe,Europe
141,Arnold Engineering Development Center (AEDC),Hewlett-Packard,Exemplar X-Class,United States,1997,48,22.31,34.56,29956,0,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Research,Not Specified,,,North America,Americas
146,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),Cray Inc.,T3E900,United States,1997,40,21.75,36.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Research,Weather and Climate Research,Cray Interconnect,3-D Torus,North America,Americas
148,Micron Technology,Sun Microsystems,HPC 10000,United States,1997,52,21.68,26.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Electronics,,,North America,Americas
151,Allstate Insurance,Sun Microsystems,HPC 10000,United States,1997,50,21.05,25.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Database,,,North America,Americas
152,AWI (Alfred Wegener Institut),Cray Inc.,T3E,Germany,1996,52,20.4,31.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
155,Ministry of the Interior,Sun Microsystems,HPC 10000,"Korea, South",1997,48,20.3,24.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Classified,Not Specified,,,Eastern Asia,Asia
156,Ministry of the Interior,Sun Microsystems,HPC 10000,"Korea, South",1997,48,20.3,24.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Classified,Not Specified,,,Eastern Asia,Asia
157,National Reserve Bank,Sun Microsystems,HPC 10000,Russia,1997,48,20.3,24.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Eastern Europe,Europe
158,Oracle Corporation,Sun Microsystems,HPC 10000,United States,1997,48,20.3,24.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Database,,,North America,Americas
159,Oracle Corporation,Sun Microsystems,HPC 10000,United States,1997,48,20.3,24.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Database,,,North America,Americas
160,Toshiba Corp - Power Systems & Service Company,Sun Microsystems,HPC 10000,Japan,1997,48,20.3,24.0,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Industry,Electronics,,,Eastern Asia,Asia
161,Naval Oceanographic Office (NAVOCEANO),Cray Inc.,T916/161024,United States,1997,16,19.98,28.8,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas
162,Nissan Motor,Cray Inc.,T916/16512,Japan,1997,16,19.98,28.8,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
163,Chase Manhattan,IBM,SP P2SC 120 MHz,United States,1997,56,19.75,26.88,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
165,MCI Worldcom,IBM,SP2/104,United States,1994,104,19.34,27.62,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Industry,Telecomm,,,North America,Americas
167,Silicon Graphics,SGI,ORIGIN 2000,United States,1997,128,19.23,49.92,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Vendor,Not Specified,Crossbar,Hypercube,North America,Americas
168,Automotive Manufacturer,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Industry,Automotive,Crossbar,Hypercube,Eastern Asia,Asia
173,Centre de Res. Inform. de Haute Normandie (CRIHAN),SGI,ORIGIN 2000,France,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,Western Europe,Europe
175,E-Systems/Raytheon,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Industry,Electronics,Crossbar,Hypercube,North America,Americas
176,Government Contractor,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Industry,Defense,Crossbar,Hypercube,North America,Americas
177,INRIA-Lorraine/Centre Charles Hermite,SGI,ORIGIN 2000,France,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,Western Europe,Europe
181,Lockheed Martin,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas
182,Los Alamos National Laboratory,SGI,ORIGIN 2000,United States,1996,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
183,Los Alamos National Laboratory,SGI,ORIGIN 2000,United States,1996,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
184,Los Alamos National Laboratory,SGI,ORIGIN 2000,United States,1996,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
