Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
42,NERSC/LBNL,Cray Inc.,T3E900,United States,1997,692,444.0,622.8,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
43,Financial Institution,IBM,SP Power3 375 MHz,Hong Kong,2000,424,441.0,636.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Eastern Asia,Asia
44,Defense,Sun Microsystems,HPC 4500 400 MHz Cluster,Sweden,1999,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Classified,Not Specified,,,Northern Europe,Europe
45,Service Provider,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Industry,WWW,,,North America,Americas
46,Sun,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Vendor,Not Specified,,,North America,Americas
47,Sun,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Vendor,Not Specified,,,North America,Americas
48,Digiton,IBM,SP Power3 375 MHz,Finland,2000,404,420.0,606.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
50,Max-Planck-Gesellschaft MPI/IPP,Cray Inc.,T3E,Germany,1997,812,355.0,487.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
51,HWW/Universitaet Stuttgart,Cray Inc.,T3E900,Germany,1996,540,341.0,486.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Industry,Information Processing Service,Cray Interconnect,3-D Torus,Western Europe,Europe
53,European Patent Office,IBM,SP Power3 222 MHz,Austria,2000,562,334.0,499.0,0,0,Power,POWER3,222.2,IBM SP,AIX,MPP,Government,Not Specified,SP Switch,SP Switch,Western Europe,Europe
54,Government,Cray Inc.,T3E1200,United States,1999,404,334.0,484.8,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
56,Government,Cray Inc.,T3E1200,United States,2000,396,328.0,475.2,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
57,Maui High-Performance Computing Center (MHPCC),IBM,SP Power3 375 MHz,United States,2000,320,327.0,480.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
58,Federal Ministry for National Defense/STAB LRBS,IBM,SP Power3 375 MHz,Austria,2000,318,325.0,477.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Government,Not Specified,SP Switch,SP Switch,Western Europe,Europe
59,Institute of Physical and Chemical Res. (RIKEN),Fujitsu,VPP700/160E,Japan,1999,160,319.0,384.0,168000,24000,Fujitsu,Fujitsu,150.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
60,NERSC/LBNL,IBM,SP Power3 200 MHz,United States,1999,604,310.3,483.2,0,0,Power,POWER3,200.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
61,ERDC MSRC,IBM,SP Power3 222 MHz,United States,2000,512,307.6,454.6,148000,35000,Power,POWER3,222.2,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
62,NASA/Ames Research Center/NAS,SGI,ORIGIN 2000 400 MHz,United States,2000,512,300.2,409.6,130560,21216,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Research,Aerospace,Crossbar,Hypercube,North America,Americas
63,Central Research Institute of Electric Power Industry/CRIEPI,Fujitsu,VPP5000/32,Japan,2000,32,296.1,307.2,170880,7680,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
64,US Army Space and Missile Defense Command,IBM,SP Power3 375 MHz,United States,2000,284,288.0,426.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
65,Meteo-France,Fujitsu,VPP5000/31,France,1999,31,286.0,297.6,0,0,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Western Europe,Europe
68,Institute for Molecular Science,Fujitsu,VPP5000/30,Japan,2000,30,277.0,288.0,0,0,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
70,Oak Ridge National Laboratory,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,256,263.6,341.33,106000,20000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
73,Meteorological Research Institute/JMA,Hitachi,SR8000/36,Japan,1999,36,255.0,288.0,69000,5968,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Weather and Climate Research,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
75,Chemical Company,IBM,SP PC604e 332 MHz,Germany,2000,716,250.0,475.4,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
77,Bureau of Meteorology / CSIRO HPCCC,NEC,SX-5/32M2,Australia,2000,32,243.0,256.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Australia and New Zealand,Oceania
78,Meteorological Service of Canada (MSC),NEC,SX-5/32M2,Canada,1999,32,243.0,256.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,North America,Americas
79,National Research Institute for Metals,NEC,SX-5/32H2,Japan,2000,32,243.0,256.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,Constellations,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
81,Government,Cray Inc.,T3E1200,United States,1999,284,235.0,340.8,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
82,Cray Inc.,Cray Inc.,T3E,United States,1997,540,234.0,324.0,86400,14400,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Vendor,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
83,Forschungszentrum Juelich (FZJ),Cray Inc.,T3E,Germany,1996,540,234.0,324.0,86400,14400,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
84,Sandia National Laboratories,Self-made,CPlant/Siberia Cluster,United States,1999,580,232.6,580.0,0,0,Alpha,Alpha EV6,500.0,NOW - Alpha,,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
86,National Aerospace Laboratory of Japan,Fujitsu,Numerical Wind Tunnel,Japan,1996,167,229.0,281.26,66132,18018,Fujitsu,Fujitsu,105.3,Fujitsu VPP,UXP/V,MPP,Research,Aerospace,Crossbar,Full distributed crossbar,Eastern Asia,Asia
90,ECMWF,Fujitsu,VPP700/116,United Kingdom,1997,116,213.0,255.2,111360,18560,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Northern Europe,Europe
91,Chemical Company,IBM,SP Power3 375 MHz,Germany,2000,210,212.0,315.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
92,Commissariat a l'Energie Atomique (CEA),Hewlett-Packard,AlphaServer SC ES40/EV67,France,1999,232,211.0,309.33,120000,0,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Energy,Quadrics,Quadrics,Western Europe,Europe
93,Sobeys Canada,IBM,SP PC604e 332 MHz,Canada,2000,512,210.2,339.9,100000,20872,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
94,Petroleum Company (G),IBM,SP Power3 375 MHz,Saudia Arabia,2000,206,208.0,309.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,Western Asia,Asia
95,Hewlett-Packard,Hewlett-Packard,V2600/HyperPlex,United States,2000,256,196.0,563.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Benchmarking,Myrinet,HyperPlex,North America,Americas
96,Forecast Systems Laboratory - NOAA,HPTi,ACL-276 667 MHz,United States,1999,276,196.0,368.0,80000,0,Alpha,Alpha EV67,666.7,NOW - Alpha,,Cluster,Research,Weather and Climate Research,Myrinet,Myrinet,North America,Americas
97,NASA/Ames Research Center/NAS,SGI,ORIGIN 2000 300 MHz,United States,1999,512,195.6,307.2,110592,23040,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Research,Aerospace,Crossbar,Hypercube,North America,Americas
99,Air Force Weather Agency,IBM,SP PC604e 332 MHz,United States,1999,440,181.0,292.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Research,Weather and Climate Research,SP Switch,SP Switch,North America,Americas
100,Korea Meteorological Administration,NEC,SX-5/24M2,"Korea, South",2000,24,181.0,192.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,Constellations,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
101,Pacific Northwest National Laboratory,IBM,SP P2SC 120/135 MHz,United States,1998,512,180.906,248.32,62000,0,Power,Power,120.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
102,Deutsche Telekom AG,IBM,SP Power3 375 MHz,Germany,2000,168,171.0,252.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
105,PIK,IBM,SP Power3 375 MHz,Germany,2000,168,171.0,252.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Western Europe,Europe
106,"Network Computing Services, Inc.",Cray Inc.,T3E900,United States,1997,268,169.0,241.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Industry,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
108,Metro MGI Informatik,IBM,SP S80s 450 MHz,Germany,2000,510,167.8,459.0,113000,31000,Power,Power RS64 III,450.0,IBM S80s,AIX,MPP,Industry,Not Specified,,,Western Europe,Europe
109,Air Force Weather Agency,IBM,SP Power3 375 MHz,United States,2000,160,164.0,240.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Weather and Climate Research,SP Switch,SP Switch,North America,Americas
111,Philip Morris,IBM,SP Power3 375 MHz,United States,2000,160,164.0,240.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
112,Bank Administration Institute (BAI),IBM,SP PC604e 332 MHz,United States,2000,396,163.0,262.8,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
113,BCDI,IBM,SP PC604e 332 MHz,United States,2000,392,162.0,260.2,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
114,Metallurgical Industry Co.,IBM,SP PC604e 332 MHz,United States,2000,392,162.0,260.2,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
115,Support Net Inc,IBM,SP Power3 375 MHz,United States,2000,156,160.0,234.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
117,Bayer AG,IBM,SP Power3 375 MHz,Austria,2000,150,154.0,225.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
118,Petroleum Company (G),IBM,SP Power3 375 MHz,Saudia Arabia,2000,148,152.0,222.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,Western Asia,Asia
119,Wright-Patterson Air Force Base/DoD ASC,SGI,ORIGIN 2000,United States,1999,512,152.0,199.68,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,Constellations,Research,Not Specified,Crossbar,Hypercube,North America,Americas
120,State Farm,IBM,SP Power3 200 MHz,United States,1999,260,151.5,208.0,0,0,Power,POWER3,200.0,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas
121,BASF,IBM,SP PC604e 332 MHz,Germany,2000,364,151.0,241.6,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe
122,Tsukuba Advanced Computing Center - TACC/AIST,IBM,SP Power3 200 MHz,Japan,1999,256,149.3,204.8,100000,18500,Power,POWER3,200.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
123,Prudential Insurance,IBM,SP Power3 375 MHz,United States,2000,144,148.0,216.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
124,Manufacturing Company,IBM,SP Power3 375 MHz,Japan,2000,142,146.0,213.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
125,Institute of Statistical Mathematics,Hitachi,SR8000/20,Japan,1999,20,144.0,160.0,48000,4000,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
127,Chemical Company,IBM,SP S80s 450 MHz,Germany,2000,294,139.0,264.6,0,0,Power,Power RS64 III,450.0,IBM S80s,AIX,MPP,Industry,Chemistry,,,Western Europe,Europe
128,Commissariat a l'Energie Atomique (CEA),Fujitsu,VPP5000/15,France,1999,15,139.0,144.0,0,0,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Energy,Crossbar,Full distributed crossbar,Western Europe,Europe
129,Taiwan Central Weather Bureau & CAA,Fujitsu,VPP5000/15,Taiwan,1999,15,139.0,144.0,0,0,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Weather and Climate Research,Crossbar,Full distributed crossbar,Eastern Asia,Asia
130,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,2000,452,138.0,300.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
131,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,2000,452,138.0,300.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe
134,Bank,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,North America,Americas
135,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz Cluster,Luxembourg,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,Western Europe,Europe
136,E-commerce,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,WWW,,,North America,Americas
137,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Automotive,,,North America,Americas
138,GTE Communications,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas
139,GTE Communications,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas
140,Motorola,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Electronics,,,North America,Americas
141,New York City - Human Resources,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Government,Not Specified,,,North America,Americas
142,Sun,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,WWW,,,North America,Americas
143,US Army Research Laboratory (ARL),Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Research,Not Specified,,,North America,Americas
144,Kaiser Foundation,IBM,SP Power3 375 MHz,United States,2000,132,136.0,198.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
145,IBM Credit Corporation,IBM,SP PC604e 332 MHz,United States,2000,320,133.0,212.4,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas
146,IBM Thomas J. Watson Research Center,IBM,SP PC604e 332 MHz,United States,2000,320,133.0,212.4,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
150,Telecom Denmark (Danadata),IBM,SP Power3 375 MHz,Denmark,2000,126,130.0,189.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Northern Europe,Europe
151,Paine Webber,IBM,SP Power3 375 MHz,United States,2000,124,128.0,186.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
152,British Airways,IBM,SP PC604e 332 MHz,United Kingdom,1999,302,126.0,200.5,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Transportation,SP Switch,SP Switch,Northern Europe,Europe
