Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
85,Hewlett-Packard,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,512,507.6,682.66,200000,30000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Vendor,Benchmarking,Quadrics,Quadrics,North America,Americas
86,Lawrence Livermore National Laboratory,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,512,507.6,682.66,200000,30000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
87,DKRZ - Deutsches Klimarechenzentrum,NEC,SX-6/64M8,Germany,2002,64,495.2,512.0,122880,6656,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Western Europe,Europe
88,National Aerospace Laboratory of Japan,NEC,SX-6/64M8,Japan,2002,64,495.2,512.0,122880,6656,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
89,National Institute for Environmental Studies,NEC,SX-6/64M8,Japan,2002,64,495.2,512.0,122880,6656,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
94,Lawrence Livermore National Laboratory,IBM,SP Power3 375 MHz 16 way,United States,2001,448,480.0,672.0,138000,31000,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
95,EDS/ Adam Opel AG,IBM,pSeries 690 Turbo 1.3GHz GigEth,Germany,2002,192,472.0,998.4,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Automotive,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
96,Hewlett-Packard,Hewlett-Packard,SuperDome 750 MHz/HyperFabric,United States,2002,256,470.9,768.0,340092,90072,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Not Specified,Myrinet,HyperPlex,North America,Americas
97,Lawrence Livermore National Laboratory,IBM,"ASCI Blue-Pacific CTR, IBM SP 604e",United States,1998,1344,468.2,892.4,205000,65000,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
98,Hewlett-Packard,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,256,449.4,768.0,340092,110052,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Not Specified,Myrinet,HyperPlex,North America,Americas
99,Tsukuba Advanced Computing Center - TACC/AIST,Hitachi,SR8000/64,Japan,1999,64,449.0,512.0,92000,9160,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
100,Cray Inc.,Cray Inc.,T3E1200,United States,1998,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Vendor,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
101,Forschungszentrum Juelich (FZJ),Cray Inc.,T3E1200,Germany,1999,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
102,Government,Cray Inc.,T3E1200,United States,2001,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
103,Government,Cray Inc.,T3E1200,United States,1998,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
104,Government,Cray Inc.,T3E1200,United States,1999,540,447.0,648.0,181440,17280,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
105,NERSC/LBNL,Cray Inc.,T3E900,United States,1997,692,444.0,622.8,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
106,Forecast Systems Laboratory - NOAA,HPTi,ACL-580,United States,2001,580,442.7,841.0,170000,0,Alpha,Alpha EV67,724.6,NOW - Alpha,,Cluster,Research,Weather and Climate Research,Myrinet,Myrinet,North America,Americas
108,Financial Institution,IBM,SP Power3 375 MHz,Hong Kong,2000,424,441.0,636.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Eastern Asia,Asia
110,Government,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,176,430.0,915.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Classified,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
111,Postbank,IBM,pSeries 690 Turbo 1.3GHz GigEth,Germany,2002,176,430.0,915.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
112,Defense,Sun Microsystems,HPC 4500 400 MHz Cluster,Sweden,1999,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Classified,Not Specified,,,Northern Europe,Europe
113,Service Provider,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Industry,WWW,,,North America,Americas
114,Service Provider,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Industry,WWW,,,North America,Americas
115,Sun,Sun Microsystems,HPC 4500 400 MHz Cluster,United States,2000,896,420.44,716.8,144000,43200,Sparc,Sparc,200.0,NOW - Sun,Solaris,Cluster,Vendor,Not Specified,,,North America,Americas
116,NASA/Ames Research Center/NAS,SGI,ORIGIN 3000 600 MHz,United States,2002,1024,405.6,1228.8,0,0,MIPS,MIPS R14000A,600.0,SGI Origin,IRIX,MPP,Research,Aerospace,NUMAflex,NUMAflex,North America,Americas
117,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),SGI,ORIGIN 3000 600 MHz,United States,2001,896,405.6,1075.0,0,0,MIPS,MIPS R14000A,600.0,SGI Origin,IRIX,MPP,Research,Weather and Climate Research,NUMAflex,NUMAflex,North America,Americas
119,Fleet Numerical Meteorology and Oceanography Center,SGI,ORIGIN 3000 500 MHz,United States,2001,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Research,Weather and Climate Research,NUMAflex,NUMAflex,North America,Americas
120,Government,SGI,ORIGIN 3000 500 MHz,United States,2002,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Classified,Not Specified,NUMAflex,NUMAflex,North America,Americas
121,Japan Atomic Energy Research Institute,SGI,ORIGIN 3000 500 MHz,Japan,2001,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Research,Not Specified,NUMAflex,NUMAflex,Eastern Asia,Asia
126,Geoscience (C),IBM,Netfinity Cluster PIII 1.4 GHz - Eth,United Kingdom,2002,1280,366.0,1792.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1400.6,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,Northern Europe,Europe
128,Centrica Plc,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United Kingdom,2002,192,361.4,576.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Northern Europe,Europe
129,Hewlett-Packard,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,192,361.4,576.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Not Specified,Myrinet,HyperPlex,North America,Americas
131,Max-Planck-Gesellschaft MPI/IPP,Cray Inc.,T3E,Germany,1997,812,355.0,487.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Research,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
132,ERDC MSRC,Hewlett-Packard,"AlphaServer SC40, 833 MHz",United States,2001,256,344.1,426.5,142000,17000,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
133,Japan Marine Science and Technology,Hewlett-Packard,"AlphaServer SC40, 833 MHz",Japan,2001,256,344.1,426.5,142000,17000,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,Eastern Asia,Asia
134,Los Alamos National Laboratory,Hewlett-Packard,"AlphaServer SC40, 833 MHz",United States,2001,256,344.1,426.5,142000,17000,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
135,HWW/Universitaet Stuttgart,Cray Inc.,T3E900,Germany,1996,540,341.0,486.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Industry,Information Processing Service,Cray Interconnect,3-D Torus,Western Europe,Europe
139,Maui High-Performance Computing Center (MHPCC),IBM,SP Power3 375 MHz,United States,2000,320,327.0,480.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
140,Commissariat a l'Energie Atomique (CEA),Hewlett-Packard,"AlphaServer SC40, 833 MHz",France,2000,300,326.4,499.8,110000,38000,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,Western Europe,Europe
141,Petroleum Company (G),IBM,Netfinity Cluster PIII 1.13 GHz - Eth,Saudia Arabia,2001,2048,326.0,2314.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,Western Asia,Asia
142,WesternGeco,IBM,Netfinity Cluster PIII 1.13 GHz - Eth,United States,2002,1040,326.0,1175.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,North America,Americas
143,Compagnie Generale de Geophysique (CGG),IBM,Netfinity Cluster PIII 1.13 GHz - Eth,United Kingdom,2002,1024,326.0,1157.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,Northern Europe,Europe
144,Compagnie Generale de Geophysique (CGG),IBM,Netfinity Cluster PIII 1.13 GHz - Eth,United Kingdom,2002,1024,326.0,1157.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,Northern Europe,Europe
145,Geoscience (C),IBM,Netfinity Cluster PIII 1.13 GHz - Eth,Egypt,2001,1024,326.0,1157.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1129.9,IBM Cluster,Linux,Cluster,Industry,Geophysics,Ethernet,Ethernet,Northern Africa,Africa
146,Institute of Physical and Chemical Res. (RIKEN),Fujitsu,VPP700/160E,Japan,1999,160,319.0,384.0,168000,24000,Fujitsu,Fujitsu,150.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
148,ERDC MSRC,SGI,ORIGIN 3000 400 MHz,United States,2001,512,315.5,409.6,130560,108800,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
149,Manufacturing Company,SGI,ORIGIN 3000 400 MHz,Sweden,2002,512,315.5,409.6,130560,108800,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Industry,Manufacturing,Crossbar,Hypercube,Northern Europe,Europe
150,NASA/Ames Research Center/NAS,SGI,ORIGIN 3000 400 MHz,United States,2001,512,315.5,409.6,130560,108800,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Research,Aerospace,Crossbar,Hypercube,North America,Americas
151,NASA/Goddard Space Flight Center,SGI,ORIGIN 3000 400 MHz,United States,2001,512,315.5,409.6,130560,108800,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Research,Aerospace,Crossbar,Hypercube,North America,Americas
152,SGI,SGI,ORIGIN 3000 400 MHz,United States,2001,512,315.5,409.6,130560,108800,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Vendor,Not Specified,Crossbar,Hypercube,North America,Americas
