Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
12,"Rensselaer Polytechnic Institute, Computational Center for Nanotechnology Innovations",IBM,eServer Blue Gene Solution,United States,2007,32768,73032.0,91750.0,884735,0,Power,PowerPC 440,700,IBM BlueGene,CNK/SLES 9,MPP,Academic,Research,Proprietary,Proprietary,North America,Americas
13,Barcelona Supercomputing Center,IBM,"BladeCenter JS21 Cluster, PPC 970, 2.3 GHz, Myrinet",Spain,2006,10240,63830.0,94208.0,0,0,Power,PowerPC 970,2300,IBM Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Medicine,Myrinet,Myrinet,Southern Europe,Europe
14,NCSA,Dell,"PowerEdge 1955, 2.33 GHz, Infiniband",United States,2007,9600,62680.0,89587.2,0,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),2333,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband SDR,North America,Americas
15,Leibniz Rechenzentrum,SGI,Altix 4700 1.6 GHz,Germany,2007,9728,56520.0,62259.2,1583232,0,Intel IA-64,Intel IA-64 Itanium 2,1600,SGI Altix,SUSE Linux Enterprise Server 10,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Western Europe,Europe
16,"GSIC Center, Tokyo Institute of Technology",NEC/Sun,"Sun Fire x4600 Cluster, Opteron 2.4/2.6 GHz and ClearSpeed Accelerator, Infiniband",Japan,2007,11664,56430.0,102021.0,1123200,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2400,Sun Fire - Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Not Specified,Infiniband,Infiniband,Eastern Asia,Asia
17,University of Edinburgh,Cray Inc.,"Cray XT4, 2.8 GHz",United Kingdom,2007,11328,54648.0,63436.8,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2800,Cray XT,UNICOS/lc,MPP,Academic,Not Specified,Cray Interconnect,XT3 Internal Interconnect,Northern Europe,Europe
22,Texas Advanced Computing Center/Univ. of Texas,Dell,"PowerEdge 1955, 2.66 GHz, Infiniband",United States,2007,5848,46730.0,62220.0,1187200,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
23,National Supercomputer Centre (NSC),Hewlett-Packard,"Cluster Platform 3000 DL140 Cluster, Xeon 2.33GHz Infiniband",Sweden,2007,6400,44460.0,59648.0,1203200,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),2333,HP Cluster Platform 3000,Linux,Cluster,Academic,Research,Infiniband,Infiniband,Northern Europe,Europe
32,Louisiana Optical Network Initiative,Dell,"PowerEdge 1950, 2.33 GHz, Infiniband",United States,2007,5440,34780.0,50766.1,0,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),2333,Dell PowerEdge Cluster,RedHat Enterprise 4,Cluster,Academic,Research,Infiniband,Infiniband DDR,North America,Americas
33,Joint Supercomputer Center,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 53xx 3GHz, Infiniband",Russia,2007,3760,33885.1,45120.0,0,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),3000,HP Cluster Platform 3000BL,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband DDR,Eastern Europe,Europe
