Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
122,University of Tokyo,Hitachi,SR8000/MPP,Japan,2001,1152,1709.1,2074.0,141000,16000,Hitachi SR8000,Hitachi SR8000,450.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
126,Leibniz Rechenzentrum,Hitachi,SR8000-F1/168,Germany,2002,168,1653.0,2016.0,160000,19560,Hitachi SR8000,Hitachi SR8000,375.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Western Europe,Europe
133,CNRS/IDRIS,IBM,eServer pSeries 690 (1.7 GHz Power4+),France,2004,384,1630.0,2611.2,0,0,Power,POWER4+,1700.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Western Europe,Europe
141,Brigham Young University,IBM,"eServer Opteron 2.0 GHz, Myrinet",United States,2004,512,1538.75,2048.0,0,0,AMD x86_64,AMD x86_64 Opteron,2000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
147,Cornell Theory Center,Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz/MSWindows - GigE,United States,2003,640,1503.0,3073.0,230400,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Windows 2000,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
150,CNRS/IDRIS,IBM,eServer pSeries 655 - 4way (1.7 GHz Power4+),France,2004,384,1477.0,2611.2,174000,40000,Power,POWER4+,1700.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Western Europe,Europe
152,University of Toronto,Self-made,PowerRACK-HX dual Xeon 2.4 GHz - SMC GigE,Canada,2003,528,1455.0,2534.4,170000,80000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
155,University of Alaska - ARSC,Cray Inc.,Cray X1,United States,2003,124,1448.42,1587.2,0,0,Cray,Cray X1,800.0,Cray X1,UNICOS,MPP,Academic,Not Specified,Crossbar,Crossbar,North America,Americas
159,University of Shanghai,Hewlett-Packard,"Cluster Platform 3000 DL360G3 Xeon 3.06 GHz, Infiniband",China,2004,348,1401.0,2129.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,HP Cluster Platform 3000,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Eastern Asia,Asia
160,Mississippi State University,IBM,"xSeries x335 Cluster, Xeon 3.06 GHz, Infiniband",United States,2004,384,1389.0,2350.0,120000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
162,CINECA,IBM,pSeries 690 Turbo 1.3GHz,Italy,2002,512,1384.0,2662.4,200000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Southern Europe,Europe
168,Umea University / HPC2N,Hewlett-Packard,"HP Opteron 2.2 GHz, Myrinet",Sweden,2004,384,1329.0,1689.6,422400,31000,AMD x86_64,AMD x86_64 Opteron,2200.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Northern Europe,Europe
169,Evergrow Grid,IBM,xSeries Xeon 3.06 GHz - Gig-E,Sweden,2004,352,1321.76,2154.24,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
172,Academy of Mathematics and System Science,lenovo,DeepComp 1800 - P4 Xeon 2 GHz - Myrinet,China,2002,512,1297.0,2048.0,172000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2000.0,Legend,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
183,University of Liverpool,Dell,"PowerEdge 650, 3.06 GHz, Gig Ethernet",United Kingdom,2003,940,1212.0,5752.8,210000,0,Intel IA-32,Intel IA-32 Pentium 4,3060.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
187,Osaka University,NEC,SX-5/128M8 3.2ns,Japan,2001,128,1192.0,1280.0,129536,10240,NEC,NEC,312.5,NEC Vector,Super-UX,Constellations,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
189,CSC (Center for Scientific Computing),IBM,pSeries 690 1.1GHz,Finland,2002,512,1170.0,2253.0,0,0,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Northern Europe,Europe
190,Florida State University,IBM,pSeries 690 1.1GHz,United States,2002,512,1170.0,2253.0,0,0,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,North America,Americas
191,Doshisha University,Visual Technology,"Opteron 1.8 GHz, Gig Ethernet",Japan,2003,512,1169.0,1843.2,220000,59000,AMD x86_64,AMD x86_64 Opteron,1800.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
194,CSAR at the University of Manchester,SGI,SGI Altix 1.3 GHz,United Kingdom,2003,256,1142.0,1331.2,334080,46000,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Northern Europe,Europe
198,University of Houston,Hewlett-Packard,Cluster Platform 6000 rx2600 Itanium2 1.3 GHz Cluster,United States,2003,304,1137.0,1580.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,HP Cluster Platform 6000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
201,National Supercomputer Centre (NSC),Self-made,Pentium Xeon Cluster 2.2 GHz - SCI 3D,Sweden,2002,400,1132.0,1760.0,212000,32800,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2200.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,SCI,SCI,Northern Europe,Europe
209,Australian Centre for Advanced Computing and Communications,Dell,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE",Australia,2003,304,1095.0,1860.48,179000,40000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Australia and New Zealand,Oceania
218,Indiana University,IBM,AVIDD-B+AVIDD-I - xSeries Cluster Xeon 2.4 GHz - Myrinet&Force10,United States,2003,384,1058.0,1843.0,220000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
221,University of Kentucky,Hewlett-Packard,"Integrity Superdome, 1.5 GHz, HFabric",United States,2003,220,1049.0,1320.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,North America,Americas
222,University of Toronto,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,Canada,2003,448,1040.0,2150.4,195000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
225,HLRN at Universitaet Hannover / RRZN,IBM,pSeries 690 Turbo 1.3GHz,Germany,2002,384,1038.0,1996.8,245000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Western Europe,Europe
226,HLRN at ZIB/Konrad Zuse-Zentrum fuer Informationstechnik,IBM,pSeries 690 Turbo 1.3GHz,Germany,2002,384,1038.0,1996.8,245000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Western Europe,Europe
230,University of Utah,Angstrom Microsystems,"Arches AMD 1.4 GHz, Myrinet",United States,2004,500,1017.0,1400.0,232000,30700,AMD,AMD Athlon,1400.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
233,University of Georgia,Hewlett-Packard,"Cluster Platform 3000 DL140, Pentium4 Xeon 3.2 GHz, Myrinet",United States,2004,256,1015.5,1638.4,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3200.0,HP Cluster Platform 3000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
235,Seoul National University,Self-made,Pegasus P4 Xeon Cluster 2.2/2.4/2.8 GHz - Giganet - MSWindows,"Korea, South",2002,400,1011.0,1843.0,257912,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2293.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Giganet,Giganet,Eastern Asia,Asia
243,National Center for High Performance Computing,Self-made,"Pentium4 Xeon, 2.8 GHz, Gig Ethernet",Taiwan,2003,300,1001.54,1680.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
269,Rice University,Hewlett-Packard,"Cluster Platform 6000 zx6000 Itanium2 1.5 GHz, Myrinet",United States,2004,196,943.0,1176.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
272,University of Queensland,SGI,SGI Altix 1.3 GHz,Australia,2003,208,936.837,1081.6,0,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Australia and New Zealand,Oceania
273,Ohio Supercomputer Center,Advanced Computing,"P4 Xeon 2.4 GHz, Infiniband",United States,2004,256,933.1,1228.8,140000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
275,UCSD/San Diego Supercomputer Center,IBM,SP Power3 375 MHz 8 way,United States,2000,1152,929.0,1728.0,220000,62000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
279,Pennsylvania State University,Dell,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE",United States,2003,256,922.105,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
287,Boston University School of Medicine,IBM,"BladeCenter Xeon 2.8 GHz, Gig-Ethernet",United States,2004,268,894.797,1500.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Medicine,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
288,Universitaet Aachen/RWTH,Sun Microsystems,Fire 15k/6800 Cluster,Germany,2003,672,891.4,1209.6,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Western Europe,Europe
291,University of Nebraska,Atipa Technology,"Prairiefire Opteron 2.2 GHz, Myrinet",United States,2004,256,888.5,1126.4,245600,30000,AMD x86_64,AMD x86_64 Opteron,2200.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
294,Pennsylvania State University,Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - Quadrics,United States,2003,256,877.9,1228.8,160000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
295,University of Tokyo,Hitachi,SR8000/128,Japan,1999,128,873.0,1024.0,120000,16000,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
296,Pennsylvania State University,Sun Microsystems,"Fire V60 Cluster, 2.8 GHz, Gig Ethernet",United States,2003,320,872.269,1792.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,Sun Fire - Cluster,,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
308,University of Hong Kong,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",Hong Kong,2003,256,854.767,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
312,Brigham Young University,IBM,xSeries Cluster Xeon 2.4 GHz - Myrinet,United States,2003,256,840.018,1228.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
313,South Australian Partnership for Advanced Computing (SAPAC),IBM,xSeries Cluster Xeon 2.4 GHz - Myrinet,Australia,2003,256,840.018,1228.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Australia and New Zealand,Oceania
317,Shenzhen University,"Tsinghua University, ShenZhen University","DeepSuper-21C, P4 Xeon 3.06/2.8 GHz, Myrinet",China,2003,256,830.1,1500.16,117200,32300,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2960.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
320,Australian Partnership for Advanced Computing (APAC),Hewlett-Packard,"AlphaServer SC45, 1 GHz",Australia,2002,508,825.5,1016.0,170000,26000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Australia and New Zealand,Oceania
321,Universitaet Heidelberg - IWR,Megware,HELICS AMD 1.4 GHz - Myrinet,Germany,2002,512,825.0,1433.6,171000,0,AMD,AMD Athlon,1400.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
332,"Rutgers University, Department of Physics & Astronomy",Self-made,AMD AthlonMP Cluster 1.65 GHz,United States,2003,512,794.0,1690.0,223000,37000,AMD,AMD Athlon,1650.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
333,Institute for Materials Research/Tohoku University,Hitachi,SR8000-G1/64,Japan,2001,64,790.7,921.6,110000,8504,Hitachi SR8000,Hitachi SR8000,450.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
334,"GSIC Center, Tokyo Institute of Technology",Self-made,Presto III Athlon 1.6 GHz,Japan,2002,486,788.8,1555.2,121500,0,AMD,AMD Athlon,1600.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
343,Ohio Supercomputer Center,Hewlett-Packard,"Cluster Platform 6000 zx6000 Itanium2 900 MHz, Myrinet",United States,2003,256,761.9,921.6,228000,50000,Intel IA-64,Intel IA-64 Itanium 2,900.0,HP Cluster Platform 6000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
372,ShanDong High Performance Computing Center,Langchao,"TS10000, P4 Xeon 2.8 GHz, Infiniband4x",China,2004,192,749.0,1075.2,141000,35000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Eastern Asia,Asia
384,National Center for High Performance Computing,IBM,pSeries 690 Turbo 1.3GHz,Taiwan,2002,256,736.6,1331.2,285000,25000,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Eastern Asia,Asia
386,UCSD/San Diego Supercomputer Center,IBM,pSeries 690 Turbo 1.3 GHz,United States,2004,256,736.6,1331.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,North America,Americas
387,Universite Blaise Pascal,IBM,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet",France,2004,196,735.98,1199.52,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
388,"LASG/Institute of Atmospheric Physics, CAS",lenovo,DeepComp 1800 - P4 Xeon 2.4 GHz - Myrinet,China,2002,256,735.8,1228.0,114920,28000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Legend,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
391,Joint Supercomputer Center,Self-made,MVS1000M EV67 667 MHz,Russia,2002,768,734.6,1024.0,270000,30000,Alpha,Alpha EV67,666.7,NOW - Alpha,,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Europe,Europe
398,Joint Supercomputer Center,IBM,"MVS-5000BM, eServer BladeCenter JS20 (PowerPC970 1.6 GHz), Myrinet",Russia,2004,168,722.1,1075.2,200000,33000,Power,PowerPC 970,1600.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Europe,Europe
405,NCSA,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2003,384,708.0,1996.8,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
410,Texas Advanced Computing Center/Univ. of Texas,IBM,pSeries p690/p655 1.3GHz,United States,2002,224,704.8,1164.8,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,North America,Americas
412,Vanderbilt University,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,United States,2003,324,702.303,1555.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
414,Cambridge University - COSMOS,SGI,SGI Altix 1.3 GHz,United Kingdom,2003,152,697.481,790.4,0,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Northern Europe,Europe
442,University of Minnesota/Supercomputing Institute,SGI,SGI Altix 1.5 GHz,United States,2004,128,668.3,768.0,224000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,North America,Americas
443,University of Montreal,SGI,SGI Altix 1.5 GHz,Canada,2004,128,668.3,768.0,224000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,North America,Americas
444,Victorian Partnership for Advanced Computing (VPAC),IBM,xSeries Cluster Xeon 2.8 GHz - Myrinet,Australia,2003,192,661.567,1075.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Australia and New Zealand,Oceania
453,University of Delaware,Sun Microsystems,"Fire V60 Cluster, Myrinet",United States,2003,256,656.7,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,Sun Fire - Cluster,,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
454,University of Queensland,Sun Microsystems,"Fire V60 Cluster, Gig Ethernet",Australia,2003,256,656.7,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,Sun Fire - Cluster,,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Australia and New Zealand,Oceania
457,University of Southampton,IBM,"eServer Opteron 2.2 GHZ, Gig-E",United Kingdom,2004,330,654.1,1452.0,0,0,AMD x86_64,AMD x86_64 Opteron,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
464,University of Siegen,IBM,"eServer Opteron 2.0 GHZ, Gig-E",Germany,2004,256,651.4,1024.0,0,0,AMD x86_64,AMD x86_64 Opteron,2000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
475,Centro de SupercomputaciÃ³n de Galicia,Hewlett-Packard,"Integrity Superdome, 1.5 GHz, HPlex",Spain,2003,128,642.9,768.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe
484,National Center for High Performance Computing,Hewlett-Packard,"Integrity Superdome, 1.5 GHz, HPlex",Taiwan,2003,128,642.9,768.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia
