Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
183,SHARCNET - University of Western Ontario,Hewlett-Packard,Greatwhite ES40 833 MHz Quadrics,Canada,2001,144,185.3,239.9,128000,0,Alpha,Alpha EV68,833.3,NOW - Alpha,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
189,Mississippi State University,IBM,IBM x330 Cluster PIII 1GHz,United States,2001,586,179.2,586.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
190,CNRS/IDRIS,IBM,SP Power3 375 MHz,France,2001,176,179.0,264.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
192,Cambridge University,IBM,SP Power3 375 MHz,United Kingdom,2001,168,171.0,252.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
195,Florida State University,IBM,SP Power3 375 MHz,United States,2000,168,171.0,252.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
196,National Center for High Performance Computing,IBM,SP Power3 375 MHz,Taiwan,2000,168,171.0,252.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
199,University of Alaska - ARSC,Cray Inc.,T3E900,United States,1999,268,169.0,241.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
218,University of Minnesota/Supercomputing Institute,SGI,ORIGIN 3000 500 MHz,United States,2001,192,158.0,192.0,0,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,North America,Americas
220,Seoul National University,IBM,SP Power3 375 MHz 16 way,"Korea, South",2000,144,156.0,216.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
225,Victorian Partnership for Advanced Computing (VPAC),Hewlett-Packard,"AlphaServer SC40, 833 MHz",Australia,2001,128,149.1,213.2,70000,0,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Australia and New Zealand,Oceania
237,University of Manchester,IBM,SP Power3 375 MHz,United Kingdom,2001,144,148.0,216.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
255,University of British Columbia,IBM,Netfinity Cluster PIII 1 GHz - Myrinet,Canada,2001,256,147.0,256.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
259,Norwegian University of Science and Technology,SGI,ORIGIN 3000 400 MHz,Norway,2001,220,141.0,176.0,0,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
264,CINECA,IBM,SP Power3 375 MHz 16 way,Italy,2000,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
265,SARA (Stichting Academisch Rekencentrum),IBM,SP Power3 375 MHz 16 way,Netherlands,2001,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
266,University of Victoria,IBM,SP Power3 375 MHz 16 way,Canada,2001,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
280,SHARCNET - University of Guelph,Hewlett-Packard,Hammerhead ev68 833 MHz Quadrics,Canada,2001,104,133.4,173.26,92000,0,Alpha,Alpha EV68,833.3,NOW - Alpha,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
284,C4 / Centre Europeo del Parallelismo de Barcelona,IBM,SP Power3 375 MHz,Spain,2001,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
285,CSC (Center for Scientific Computing),IBM,SP Power3 375 MHz,Finland,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
286,Caltech,IBM,SP Power3 375 MHz,United States,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
289,Princeton University,IBM,SP Power3 375 MHz,United States,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
290,Scientific Supercomputing Center Karlsruhe,IBM,SP Power3 375 MHz,Germany,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
293,Brigham Young University,IBM,SP Power3 375 MHz,United States,2001,124,128.0,186.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
299,"GSIC Center, Tokyo Institute of Technology",NEC,SX-5/16A,Japan,1999,16,125.8,128.0,55296,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
301,"Tohoku University, Institute of Fluid Science",NEC,SX-5/16A,Japan,1999,16,125.8,128.0,55296,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
315,SHARCNET - McMaster University,Hewlett-Packard,AlphaServer SC ES40/EV67,Canada,2001,121,121.3,161.33,107520,0,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
316,Centre Informatique National (CINES),SGI,ORIGIN 2000 300 MHz,France,1999,256,121.0,153.6,0,0,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
317,"GSIC Center, Tokyo Institute of Technology",SGI,ORIGIN 2000 300 MHz,Japan,2000,256,121.0,153.6,0,0,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
320,Cornell Theory Center,Dell,Dell PowerEdge Cluster Windows 2000,United States,2001,252,120.7,252.0,155000,50000,Intel IA-32,Intel IA-32 Pentium 3,1000.0,Dell PowerEdge Cluster,Windows 2000,Cluster,Academic,Not Specified,Giganet,Giganet,North America,Americas
337,CNRS/IDRIS,Cray Inc.,T3E,France,1996,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
339,National Supercomputer Centre (NSC),Cray Inc.,T3E,Sweden,1997,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
340,Texas Advanced Computing Center/Univ. of Texas,Cray Inc.,T3E,United States,1996,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
360,Japan Adv. Inst. of Science and Technology (JAIST),Cray Inc.,T3E1200,Japan,2001,134,110.9,160.8,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
361,University of Adelaide,Sun Microsystems,HPC 420 450 MHz Cluster,Australia,2000,160,110.01,144.0,0,0,Sparc,Sparc,450.5,NOW - Sun,Solaris,Cluster,Academic,Not Specified,,,Australia and New Zealand,Oceania
364,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,Japan,1999,384,109.5,230.4,81920,81920,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Eastern Asia,Asia
368,Japan Adv. Inst. of Science and Technology (JAIST),IBM,SP PC604e 332 MHz,Japan,1999,256,108.1,169.98,81460,14180,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
369,Universitaet Wuppertal,Hewlett-Packard,ALiCE EV67 616 MHz,Germany,2000,128,108.0,157.7,56000,0,Alpha,Alpha EV67,617.3,NOW - Alpha,SUSE Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
371,CINECA,SGI,ORIGIN 3000 500 MHz,Italy,2001,128,106.9,128.0,81920,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Southern Europe,Europe
372,Ecole Polytechnique Federale de Lausanne,SGI,ORIGIN 3000 500 MHz,Switzerland,2001,128,106.9,128.0,81920,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Western Europe,Europe
374,Caltech/JPL,Hewlett-Packard,V2500/HyperPlex,United States,1999,128,106.1,225.28,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,North America,Americas
376,Leibniz Rechenzentrum,Fujitsu,VPP700/52,Germany,1998,52,106.0,114.4,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
449,Universitaet Hamburg-Harburg,Hewlett-Packard,SuperDome,Germany,2001,64,99.9,140.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Western Europe,Europe
450,Universitaet Magdeburg,Hewlett-Packard,SuperDome,Germany,2001,64,99.9,140.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Western Europe,Europe
451,University of Jena,Hewlett-Packard,SuperDome,Germany,2001,64,99.9,140.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Western Europe,Europe
490,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 2000 250/300 MHz - Eth-Cluster,Netherlands,2000,256,98.8,140.0,81920,0,MIPS,MIPS,250.0,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Western Europe,Europe
495,Universitaet Tuebingen,Self-made,Kepler PIII 650 MHz,Germany,2000,196,96.2,127.4,109760,12320,Intel IA-32,Intel IA-32 Pentium 3,650.2,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
