Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
426,University of Pennsylvania,IBM,SP2/26,United States,1996,26,5.38,6.916,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
428,National Supercomputer Centre (NSC),Parsytec,GC PowerPlus/128,Sweden,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
429,Technische Universitaet Chemnitz,Parsytec,GC PowerPlus/128,Germany,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe
430,Universitaet Hamburg-Harburg,Parsytec,GC PowerPlus/128,Germany,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe
431,Florida State University,Thinking Machines Corporation,CM-2/64k,United States,1993,2048,5.2,14.0,26624,11000,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Academic,Not Specified,,,North America,Americas
440,Universitaet Wien,Meiko,CS-2/128,Austria,1994,128,5.0,23.04,18688,6144,Intel IA-32,Intel IA-32 Intel,180.2,Meiko,SunOS,MPP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe
450,Brown University,IBM,SP2/24,United States,1996,24,4.99,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
451,CSC (Center for Scientific Computing),IBM,SP2/24,Finland,1995,24,4.99,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
454,Indiana University,IBM,SP2/24,United States,1996,24,4.99,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
458,University of Pennsylvania,IBM,SP2/24,United States,1996,24,4.99,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
460,University of Miami,SGI,ORIGIN 2000,United States,1996,16,4.961,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
462,University of Oregon,SGI,POWER CHALLENGEarray,United States,1995,24,4.896,7.2,18000,3500,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,HIPPI,HIPPI,North America,Americas
468,Mississippi State University,SGI,POWER CHALLENGE 10000,United States,1996,16,4.862,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
474,Nagoya University,SGI,POWER CHALLENGE 10000,Japan,1996,16,4.862,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Eastern Asia,Asia
475,Osaka Sangyo University,SGI,POWER CHALLENGE 10000,Japan,1996,16,4.862,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Eastern Asia,Asia
477,State University of New York,SGI,POWER CHALLENGE 10000,United States,1996,16,4.862,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
478,Technische Universitaet Wien,SGI,POWER CHALLENGE 10000,Austria,1996,16,4.862,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Europe,Europe
479,University of Auckland,SGI,POWER CHALLENGE 10000,New Zealand,1996,16,4.862,6.24,15000,2500,MIPS,MIPS R10000,195.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Australia and New Zealand,Oceania
485,Tokyo University,Hewlett-Packard,SPP1000/XA-48,Japan,1996,48,4.802,9.6,0,0,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Eastern Asia,Asia
490,University of Southampton,IBM,SP2/23,United Kingdom,1996,23,4.79,6.118,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
492,Florida State University,SGI,POWER CHALLENGEarray,United States,1995,20,4.71,7.2,0,0,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas
493,University of Queensland,SGI,POWER CHALLENGEarray,Australia,1995,20,4.71,7.2,0,0,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,Australia and New Zealand,Oceania
