Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
111,University of Cambridge,Hitachi,SR2201/256,United Kingdom,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Northern Europe,Europe
112,"University of Tokyo/Human Genome Center, IMS",Hitachi,SR2201/256,Japan,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
113,Boston University,SGI,ORIGIN 2000,United States,1997,192,58.6,74.88,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,Constellations,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
115,Japan Adv. Inst. of Science and Technology (JAIST),Cray Inc.,T3E,Japan,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
119,Ohio Supercomputer Center,Cray Inc.,T3E,United States,1997,132,57.4,79.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
121,UCSD/San Diego Supercomputer Center,IBM,SP P2SC 160 MHz,United States,1997,128,57.24,81.92,39000,9180,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
123,University of Tokyo/Institute for Solid State Physics,Fujitsu,VPP500/40,Japan,1994,40,56.9,64.0,0,0,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
130,Cornell Theory Center,IBM,SP P2SC 120 MHz,United States,1997,160,52.96,76.8,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
145,UNITE,SGI,ORIGIN 2000 250 MHz,Netherlands,1999,128,51.44,64.0,61000,10000,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
150,Caltech/JPL,Hewlett-Packard,Exemplar X-Class,United States,1997,256,51.3,184.32,46128,0,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas
155,Pittsburgh Supercomputing Center,Cray Inc.,T3D MC512-8,United States,1994,512,50.8,76.8,57856,7136,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
156,University of Edinburgh,Cray Inc.,T3D MC512-8,United Kingdom,1996,512,50.8,76.8,57856,7136,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
160,Los Alamos National Laboratory /CNLS,Self-made,Avalon Cluster,United States,1998,140,48.6,149.24,62720,25200,Alpha,Alpha EV56,531.9,NOW - Alpha,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
168,Lunds Tekniska Hogskola,SGI,ORIGIN 2000 300 MHz,Sweden,1999,100,47.7,60.0,0,0,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
176,Scientific Supercomputing Center Karlsruhe,IBM,SP2/256,Germany,1997,256,44.2,68.09,53000,13500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
186,North Carolina Supercomputing Center (NCSC),Cray Inc.,T3E900,United States,1998,66,42.7,59.4,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
189,Pennsylvania State University,IBM,SP PC604e 332 MHz,United States,1998,134,42.47,88.97,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
193,Norwegian University of Science and Technology,Cray Inc.,T3E,Norway,1997,94,41.1,56.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
199,Kyoto University,SGI,ORIGIN 2000,Japan,1997,128,40.25,49.92,60000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
203,University of Bergen,SGI,ORIGIN 2000,Norway,1997,128,40.25,49.92,60000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
204,University of Minnesota/Supercomputing Institute,SGI,ORIGIN 2000,United States,1998,128,40.25,49.92,60000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
205,University of Tokyo,SGI,ORIGIN 2000,Japan,1997,128,40.25,49.92,60000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
206,University of Tokyo,SGI,ORIGIN 2000,Japan,1997,128,40.25,49.92,60000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
229,Technical University Delft (TUD),Cray Inc.,T3E,Netherlands,1997,86,37.7,51.6,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
230,University of Texas,Cray Inc.,T3E,United States,1997,86,37.7,51.6,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
239,SARA (Stichting Academisch Rekencentrum),IBM,SP P2SC 160 MHz,Netherlands,1998,76,35.54,48.64,0,0,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
240,Chalmers University of Technology,SGI,ORIGIN 2000,Sweden,1999,110,34.7,42.9,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
259,Mississippi State University,Sun Microsystems,HPC 10000 333 MHz,United States,1998,64,34.17,42.62,20352,3648,Sparc,UltraSPARC II,333.3,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,North America,Americas
273,Scientific Supercomputing Center Karlsruhe,Fujitsu,VPP300/16,Germany,1997,16,34.1,35.2,59200,3520,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
275,UNI-C,IBM,SP P2SC 120 MHz,Denmark,1999,100,33.9,48.0,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
326,CINECA,SGI,ORIGIN 2000 300 MHz,Italy,1999,64,31.33,38.4,42496,6200,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Southern Europe,Europe
327,Cambridge University,SGI,ORIGIN 2000 300 MHz,United Kingdom,1999,64,31.33,38.4,42496,6200,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
335,UNI-C/Aarhus,SGI,ORIGIN 2000 300 MHz,Denmark,1999,64,31.33,38.4,42496,6200,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
346,Online Computer Library Center (OCLC),IBM,SP PC604e 332 MHz,United States,1999,96,30.75,63.74,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
353,University of Utah,SGI,ORIGIN 2000,United States,1998,96,30.5,37.44,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
355,Universitaet Paderborn - PC2,Fujitsu-Siemens,hpcLine Cluster,Germany,1999,192,30.4,86.4,71040,14208,Intel IA-32,Intel IA-32 Pentium 3,450.5,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
362,University Bonn - Dep. of Applied Mathematics,Self-made,Parnass2 Cluster,Germany,1999,128,29.6,51.2,53000,6600,Intel IA-32,Intel IA-32 Pentium 2,400.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
371,ETH,IBM,SP P2SC 160 MHz,Switzerland,1999,64,29.45,40.96,27500,5700,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
391,Technische Universitaet Dresden,Cray Inc.,T3E,Germany,1998,64,28.3,38.4,29952,4032,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
400,Australian National University,Fujitsu,VPP300/13,Australia,1996,13,27.7,28.6,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Australia and New Zealand,Oceania
401,Caltech/JPL,Hewlett-Packard,Exemplar X-Class,United States,1997,64,27.56,46.08,29956,4584,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas
402,Caltech/JPL,Hewlett-Packard,Exemplar X-Class,United States,1997,64,27.56,46.08,29956,4584,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas
404,NCSA,Hewlett-Packard,Exemplar X-Class,United States,1997,64,27.56,46.08,29956,4584,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas
407,University of Kentucky,Hewlett-Packard,Exemplar X-Class,United States,1998,64,27.56,46.08,29956,4584,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas
412,Universitaet Rostock,Cray Inc.,T3E900,Germany,1997,42,27.3,37.8,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
419,Oxford Supercomputing Centre,SGI,ORIGIN 2000,United Kingdom,1998,84,26.843,32.76,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
423,Chalmers University of Technology,Sun Microsystems,HPC 10000,Sweden,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,Northern Europe,Europe
429,University of Tokyo,Sun Microsystems,HPC 10000,Japan,1997,64,26.45,32.0,19968,3072,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,Eastern Asia,Asia
437,University of Minnesota,Sun Microsystems,HPC 10000 333 MHz,United States,1998,48,26.38,31.96,20352,2880,Sparc,UltraSPARC II,333.3,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,North America,Americas
441,C4 / Centre Europeo del Parallelismo de Barcelona,SGI,ORIGIN 2000 250 MHz,Spain,1998,64,26.24,32.0,43520,5200,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Southern Europe,Europe
442,Cambridge University,SGI,ORIGIN 2000 250 MHz,United Kingdom,1999,64,26.24,32.0,43520,5200,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
474,"University at Buffalo, SUNY, Center for Computational Res.",SGI,ORIGIN 2000 250 MHz,United States,1998,64,26.24,32.0,43520,5200,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
475,University of Technology,SGI,ORIGIN 2000 250 MHz,Austria,1998,64,26.24,32.0,43520,5200,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
488,Caltech/JPL,Cray Inc.,T3D SC256-8/264,United States,1994,256,25.3,38.4,40960,4918,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
490,Ecole Polytechnique Federale de Lausanne,Cray Inc.,T3D MC256-8,Switzerland,1994,256,25.3,38.4,40960,4918,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
499,University of North Carolina,Sun Microsystems,HPC 10000 400 MHz,United States,1999,36,24.77,28.8,39936,2304,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,North America,Americas
