Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
86,"Center for Computational Science, University of Tsukuba",Hitachi/Fujitsu,"PACS-CS, low voltage Xeon 2.8 GHz,  3D Hyper-Crossbar",Japan,2006,2560,10350.0,14336.0,706560,0,Intel IA-32,Intel IA-32 Low Voltage Pentium Xeon,2800.0,Hitachi/Fujitsu Cluster,Linux,Cluster,Academic,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
90,NCSA,Dell,"PowerEdge 1750, P4 Xeon 3.06 GHz, Myrinet",United States,2003,2500,9819.0,15300.0,630000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
93,Harvard University,IBM,eServer Blue Gene Solution,United States,2006,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Research,Proprietary,Proprietary,North America,Americas
98,Renaissance Computing Institute (RENCI),IBM,eServer Blue Gene Solution,United States,2007,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Not Specified,Proprietary,Proprietary,North America,Americas
99,University of Canterbury,IBM,eServer Blue Gene Solution,New Zealand,2007,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Research,Proprietary,Proprietary,Australia and New Zealand,Oceania
102,UCSD/San Diego Supercomputer Center,IBM,eServer pSeries 655/690 (1.5/1.7 GHz Power4+),United States,2005,2464,9121.0,15628.0,605000,59000,Power,POWER4+,1500.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,North America,Americas
105,Tomsk State University,T-Platforms,"Xeon Cluster, QLogic InfiniPath",Russia,2007,1128,9010.0,12002.0,338400,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,T-Platforms Cluster,SUSE Linux Enterprise Server 10,Cluster,Academic,Not Specified,Infiniband,InfiniPath,Eastern Europe,Europe
107,Australian Partnership for Advanced Computing (APAC),SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",Australia,2005,1536,8974.0,9830.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Australia and New Zealand,Oceania
109,CSC (Center for Scientific Computing),Cray Inc.,"Cray XT4, 2.6 GHz",Finland,2006,2024,8883.0,11334.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,Cray XT3,UNICOS/SUSE Linux,MPP,Academic,Research,Cray Interconnect,XT3 Internal Interconnect,Northern Europe,Europe
117,"Technical University of Chemnitz, CHIC",IBM,"xSeries x3455 Cluster Opteron, 2.6 GHz, Infiniband",Germany,2007,2152,8210.0,11190.4,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Western Europe,Europe
118,CSC (Center for Scientific Computing),Hewlett-Packard,Cluster Platform 4000 BL465c Opteron Dual Core 2.6 GHz Infiniband,Finland,2006,2048,8200.2,10649.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,HP Cluster Platform 4000BL,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Northern Europe,Europe
139,Government Classified,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet",United States,2007,1000,7800.0,12000.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
140,Government Classified,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet",United States,2007,1000,7800.0,12000.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
145,"University at Buffalo, SUNY, Center for Computational Res.",Dell,"PowerEdge SC1425 3.2 GHz, Myrinet",United States,2006,1536,7737.0,9830.4,400000,80000,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
150,Academic Site,IBM,"BladeCenter JS21 Cluster, PPC 970, 2.5 GHz, Myrinet",United States,2007,1024,7518.87,10240.0,0,0,Power,PowerPC 970,2500.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
160,NCSA,IBM,"TeraGrid, Itanium2 1.3/1.5 GHZ, Myrinet",United States,2004,1776,7215.0,10259.0,540000,0,Intel IA-64,Intel IA-64 Itanium 2,1444.0,NOW - Intel Itanium,SuSE Linux Enterprise Server 8,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
177,University of Sherbrooke,Dell,PowerEdge SC1425 3.6 GHz- Infiniband,Canada,2005,1152,6888.0,8294.4,650000,325000,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
178,Nagoya University,Fujitsu,PRIMEPOWER HPC2500 (2.08 GHz),Japan,2005,1664,6860.0,13844.0,850720,118326,Sparc,SPARC64 V,2080.0,PRIMEPOWER HPC2500,Solaris,Constellations,Academic,Not Specified,Crossbar,Crossbar,Eastern Asia,Asia
187,Joint Supercomputer Center,IBM,"MVS-15000BM, eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet",Russia,2006,1148,6645.53,10102.4,0,0,Power,PowerPC 970,2200.0,IBM Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Europe,Europe
200,Institute for Materials Research/Tohoku University,Hitachi,SR11000-K2,Japan,2007,50,6272.0,7360.0,450000,0,Power,POWER5+,2300.0,Hitachi SR11000,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Eastern Asia,Asia
201,Norwegian University of Science and Technology,IBM,eServer pSeries p5 575 1.9 GHz,Norway,2006,960,6271.71,7296.0,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Academic,Research,SP Switch,Federation,Northern Europe,Europe
239,Istanbul Technical University (ITU),Hewlett-Packard,"DL360 G5 Cluster, Xeon 2.33 Ghz, Infiniband",Turkey,2007,1032,6067.0,9630.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2333.0,HP Cluster Platform 3000,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Western Asia,Asia
246,NCSA,SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",United States,2005,1024,6028.23,6553.0,440832,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,North America,Americas
248,SharcNet,Hewlett-Packard,Cluster Platform 4000 DL145 Opteron 2.2 GHz Dual Core GigEthernet,Canada,2006,3072,6015.0,13516.8,601595,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,HP Cluster Platform 4000,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
251,"Tohoku University, Institute of Fluid Science",SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink, 10GigEthernet",Japan,2006,1024,6007.05,6553.0,573888,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,SuSE Linux Enterprise Server 9,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Eastern Asia,Asia
254,University of California - Santa Cruz,Dell,"PowerEdge 1950, 2.33 GHz, Cisco Infiniband",United States,2007,800,5937.33,7465.6,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2333.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Research,Infiniband,Infiniband DDR,North America,Americas
261,Mississippi State University,Sun Microsystems,"Sun Fire x2200 M2 Cluster, Opteron 2.6 Ghz, GigEthernet",United States,2006,2048,5857.28,10649.6,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,Sun Fire - Cluster,Solaris,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
264,SharcNet,Hewlett-Packard,"Cluster Platform 4000 DL145, Opteron 2,6 GHz, Quadrics",Canada,2006,1536,5746.0,7987.2,250000,0,AMD x86_64,AMD x86_64 Opteron,2600.0,HP Cluster Platform 4000,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
265,Joint Supercomputer Center,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband",Russia,2007,640,5741.0,7680.0,240000,50000,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Academic,Research,Infiniband,Infiniband DDR,Eastern Europe,Europe
270,Seoul National University,IBM,"eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet","Korea, South",2005,968,5618.3,8518.4,0,0,Power,PowerPC 970,2200.0,IBM Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
273,Universität Erlangen,Hewlett-Packard,"Cluster Platform 3000 DL140G3, Xeon 51xx 3 Ghz, Infiniband",Germany,2007,740,5585.0,8880.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Western Europe,Europe
289,University of Oklahoma,Dell,"PowerEdge 1850, 3.2 GHz, Infiniband",United States,2005,1024,5438.0,6553.6,530000,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
309,Universidad Nacional Autonoma de Mexico,Hewlett-Packard,Cluster Platform 4000 DL145 Opteron Dual Core 2.6 GHz Infiniband,Mexico,2006,1360,5090.0,7072.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,HP Cluster Platform 4000,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Central America,Americas
319,Chalmers University of Technology,IBM,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet",Sweden,2007,1024,5053.0,12288.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,IBM Cluster,Linux,Cluster,Academic,Research,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
321,Lunds Tekniska Hogskola,IBM,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet",Sweden,2007,1024,5053.0,12288.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
325,University of Minnesota/Supercomputing Institute,IBM,"BladeCenter LS21, Opteron Dual Core 2.6 GHz, Infiniband",United States,2006,1140,5005.0,5928.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,IBM Cluster,Linux,Cluster,Academic,Research,Infiniband,Infiniband,North America,Americas
326,KTH - Royal Institute of Technology,Dell,"PowerEdge 1850, 3.4 GHz, Infiniband",Sweden,2005,886,4999.0,6025.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Northern Europe,Europe
328,Belgacom Corporate University,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet",Belgium,2007,640,4992.0,7680.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
358,University of Edinburgh,IBM,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband",United Kingdom,2007,512,4830.5,6144.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,IBM Cluster,Linux,Cluster,Academic,Research,Infiniband,Infiniband,Northern Europe,Europe
374,Boston University,IBM,eServer Blue Gene Solution,United States,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Not Specified,Proprietary,Proprietary,North America,Americas
376,Iowa State University,IBM,eServer Blue Gene Solution,United States,2006,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Research,Proprietary,Proprietary,North America,Americas
382,Princeton University,IBM,eServer Blue Gene Solution,United States,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Research,Proprietary,Proprietary,North America,Americas
383,University of Alabama at Birmingham,IBM,eServer Blue Gene Solution,United States,2007,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Research,Proprietary,Proprietary,North America,Americas
384,University of Edinburgh,IBM,eServer Blue Gene Solution,United Kingdom,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Academic,Not Specified,Proprietary,Proprietary,Northern Europe,Europe
401,RQCHP,SGI,Altix 4700 1.6 GHz,Canada,2006,768,4602.6,4915.2,387072,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,SLES10 + SGI ProPack 5,MPP,Academic,Not Specified,NUMAlink,NUMAlink,North America,Americas
402,Hokkaido University,Hitachi,SR11000-K1/40,Japan,2005,40,4596.0,5376.0,446400,0,Power,POWER5+,2100.0,Hitachi SR11000,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Eastern Asia,Asia
410,University of Illinois,Self-made,"XServe G5 2GHz, Myrinet",United States,2005,1024,4559.0,8192.0,466944,0,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Academic,Research,Myrinet,Myrinet,North America,Americas
414,Kyoto University,Fujitsu,PRIMEPOWER HPC2500 (1.56 GHz),Japan,2004,1472,4552.0,9185.0,749340,90390,Sparc,SPARC64 V,1560.0,PRIMEPOWER HPC2500,Solaris,Constellations,Academic,Not Specified,Crossbar,Crossbar,Eastern Asia,Asia
415,Moscow Institute of Physics and Technology,Hewlett-Packard,"Cluster Platform 3000 DL140G3, Xeon 51xx 3 Ghz, Myrinet",Russia,2007,544,4526.0,6528.0,244000,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Europe,Europe
421,South Australian Partnership for Advanced Computing (SAPAC),SGI,"SGI Altix XE 1300 Cluster Solutions, 2.66GHZ, Infiniband",Australia,2007,544,4468.0,5803.4,250880,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),2667.0,SGI Altix,SUSE Linux Enterprise Server 10,MPP,Academic,Not Specified,Infiniband,Infiniband DDR,Australia and New Zealand,Oceania
423,Pittsburgh Supercomputing Center,Hewlett-Packard,"AlphaServer SC45, 1 GHz",United States,2001,3016,4463.0,6032.0,280000,85000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
431,Imperial College ICT HPC,Dell,"PowerEdge 1955, 2.66 GHz, Gigabit/10G Infiniband",United Kingdom,2006,1680,4404.0,17922.2,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,Dell PowerEdge Cluster,Redhat Linux,Cluster,Academic,Research,Mixed,GigabitEthernet/10Gig Infiniband,Northern Europe,Europe
454,Cold Spring Harbor Laboratory,IBM,"BladeCenter LS20, Opteron 2.0 GHz Dual core, GigEthernet",United States,2006,2016,4376.0,8064.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
457,UT SimCenter at Chattanooga,Dell,PowerEdge 1850/1855 3.2 GHz GigEthernet,United States,2005,1010,4335.0,6464.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
460,Caltech/JPL,Dell,"PowerEdge 1750, P4 Xeon 3.2 GHz, Myrinet",United States,2004,1024,4298.0,6553.6,420000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
467,Universidad de Granada,Sun Microsystems,"Sun Fire x2200 M2/X4600 M2 Cluster, Opteron 2.2 Ghz, Infiniband",Spain,2007,1248,4222.0,5491.0,440000,70000,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,Sun Fire - Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Not Specified,Infiniband,Infiniband,Southern Europe,Europe
473,Chinese Academy of Science,lenovo,"DeepComp 6800, Itanium2 1.3 GHz, QsNet",China,2003,1024,4193.0,5324.8,491488,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,Legend,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,Eastern Asia,Asia
