Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
150,Institute for Materials Research/Tohoku University,Hitachi,S-3800/380,Japan,1994,3,21.6,24.0,15680,760,Hitachi,Hitachi,500.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,SMP,Academic,Not Specified,,,Eastern Asia,Asia
153,University of Texas,Cray Inc.,T3E,United States,1997,52,20.4,31.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
154,KTH - Royal Institute of Technology,IBM,SP2/110,Sweden,1996,110,20.37,29.21,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
164,North Carolina Supercomputing Center (NCSC),Cray Inc.,T3E900,United States,1997,36,19.57,32.4,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
166,NCSA,SGI,ORIGIN 2000,United States,1997,128,19.23,49.92,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
169,Boston University,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
170,Boston University,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
171,Boston University,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
172,C4 / Centre Europeo del Parallelismo de Barcelona,SGI,ORIGIN 2000,Spain,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Southern Europe,Europe
174,Chalmers University of Technology,SGI,ORIGIN 2000,Sweden,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
178,Indiana University,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
179,Kyoto University,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
180,Kyoto University,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
191,NCSA,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
192,NCSA,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
193,NCSA,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
194,NCSA,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
199,Princeton University,SGI,ORIGIN 2000,United States,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
206,University of Bergen,SGI,ORIGIN 2000,Norway,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
207,University of Bergen,SGI,ORIGIN 2000,Norway,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
208,University of Tokyo,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
209,University of Tokyo,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
210,University of Tokyo,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
211,University of Tokyo,SGI,ORIGIN 2000,Japan,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
212,University of Valencia,SGI,ORIGIN 2000,Spain,1997,64,19.23,24.96,32000,6000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Southern Europe,Europe
218,ETH,Intel,XP/S-MP 22,Switzerland,1995,450,18.7,22.5,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),Western Europe,Europe
221,University of Utah,SGI,ORIGIN 2000,United States,1997,60,18.12,23.4,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
224,MIT/Lincoln Laboratory,Cray Inc.,T3E900,United States,1997,32,17.4,28.8,28672,3200,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
229,Koeln Universitaet,Sun Microsystems,HPC 10000,Germany,1997,40,17.12,20.5,19968,2496,Sparc,UltraSPARC I,250.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,Western Europe,Europe
232,Nippon University,Fujitsu,VPP300/8,Japan,1996,8,17.1,17.6,41600,2080,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
234,Universitaet Aachen/RWTH,Fujitsu,VPP300/8,Germany,1996,8,17.1,17.6,41600,2080,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
236,Technische Universitaet Dresden,SGI,ORIGIN 2000,Germany,1997,54,16.47,21.06,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
239,NCSA,SGI,POWER CHALLENGEarray,United States,1996,64,15.598,23.04,37000,8500,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas
240,Centre de Supercomputacio de Catalunya,IBM,SP P2SC 120 MHz,Spain,1997,44,15.56,21.12,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
243,UCSD/San Diego Supercomputer Center,Cray Inc.,T916/12512,United States,1997,12,15.43,21.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,North America,Americas
249,National Center for High Performance Computing,IBM,SP2/80,Taiwan,1996,80,15.23,21.28,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia
252,Caltech,Intel,XP/S35,United States,1994,512,15.2,26.0,23000,9000,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),North America,Americas
260,ETH,Hewlett-Packard,Exemplar X-Class,Switzerland,1997,32,15.01,23.04,26848,1840,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,Western Europe,Europe
262,Martin-Luther Universitaet Halle-Wittenberg,Hewlett-Packard,Exemplar X-Class,Germany,1997,32,15.01,23.04,26848,1840,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,Western Europe,Europe
263,Ritsumeikan University,Hewlett-Packard,Exemplar X-Class,Japan,1997,32,15.01,23.04,26848,1840,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,Eastern Asia,Asia
264,Tokyo University,Hewlett-Packard,Exemplar X-Class,Japan,1997,32,15.01,23.04,26848,1840,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,Eastern Asia,Asia
265,Yukawa Institute for Theoretical Physics (YITP),Hewlett-Packard,Exemplar X-Class,Japan,1997,32,15.01,23.04,26848,1840,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,Eastern Asia,Asia
274,Leibniz Rechenzentrum,IBM,SP2/77,Germany,1995,77,14.72,20.482,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
278,SARA (Stichting Academisch Rekencentrum),IBM,SP2/76,Netherlands,1995,76,14.55,20.216,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
280,Pennsylvania State University,IBM,SP2/75,United States,1997,75,14.38,19.95,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
283,Caltech,Intel,Delta,United States,1991,512,13.9,20.48,25000,7500,Intel i860,Intel i860 Intel 80860,40.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,,North America,Americas
318,Pittsburgh Supercomputing Center,Cray Inc.,Y-MP C916/16512,United States,1994,16,13.7,15.238,10000,650,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,North America,Americas
319,"Tohoku University, Institute of Fluid Science",Cray Inc.,Y-MP C916/161024,Japan,1994,16,13.7,15.238,10000,650,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Eastern Asia,Asia
326,TU Berlin,Cray Inc.,T3E900,Germany,1997,24,13.05,21.6,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
327,Technische Universitaet Braunschweig,Cray Inc.,T3E900,Germany,1997,24,13.05,21.6,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
329,Umea University / HPC2N,IBM,SP2/66,Sweden,1997,66,12.84,17.556,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
332,CNRS/IDRIS,Cray Inc.,T3D MCA128-8,France,1995,128,12.8,19.2,20736,3408,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
339,"Tohoku University, Institute of Fluid Science",Cray Inc.,T3D MCA128-8,Japan,1994,128,12.8,19.2,20736,3408,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
340,University of Alaska - ARSC,Cray Inc.,T3D MC128-8,United States,1995,128,12.8,19.2,20736,3408,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
341,CNRS/IDRIS,Fujitsu,VPP300/6,France,1997,6,12.8,13.2,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
342,Meiji University,Fujitsu,VPP300/6,Japan,1996,6,12.8,13.2,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
343,Technische Universitaet Darmstadt,Fujitsu,VPP300/6,Germany,1996,6,12.8,13.2,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
344,Universitaet Erlangen,Fujitsu,VPP300/6,Germany,1997,6,12.8,13.2,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
350,InterUniversity,IBM,SP2/64,Israel,1996,64,12.5,17.024,26500,7000,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Asia,Asia
364,Rice University,Hewlett-Packard,Exemplar X-Class,United States,1997,24,11.76,17.28,26848,0,PA-RISC,PA-RISC PA-8000,179.9,HP Superdome,HP Unix (HP-UX),MPP,Academic,Not Specified,,,North America,Americas
367,Tokyo Metropolitan University,IBM,SP2/60,Japan,1995,60,11.75,15.96,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia
398,Universitaet Hannover / RRZN,Cray Inc.,T3E900,Germany,1997,20,10.87,18.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
415,Universitaet Dortmund,IBM,SP P2SC 120 MHz,Germany,1997,30,10.67,14.4,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
419,Cambridge University,SGI,ORIGIN 2000,United Kingdom,1997,32,10.42,12.48,22000,4000,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,SMP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
