Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
37,"Computational Biology Research Center, AIST",IBM,eServer Blue Gene Solution,Japan,2005,8192,18665.0,22937.6,442367,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Biology,Proprietary,Proprietary,Eastern Asia,Asia
38,EDF R&D,IBM,eServer Blue Gene Solution,France,2007,8192,18665.0,22937.6,442367,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Industry,Not Specified,Proprietary,Proprietary,Western Europe,Europe
40,High Energy Accelerator Research Organization /KEK,IBM,eServer Blue Gene Solution,Japan,2006,8192,18665.0,22937.6,442367,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Energy,Proprietary,Proprietary,Eastern Asia,Asia
41,High Energy Accelerator Research Organization /KEK,IBM,eServer Blue Gene Solution,Japan,2006,8192,18665.0,22937.6,442367,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Energy,Proprietary,Proprietary,Eastern Asia,Asia
42,"IBM Rochester, On Demand Deep Computing Center",IBM,eServer Blue Gene Solution,United States,2006,8192,18665.0,22937.6,442367,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Information Service,Proprietary,Proprietary,North America,Americas
43,"Sinopec ShengLI Oilfield Branch Company, Geophysical Research Institute",IBM,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet",China,2007,4096,18600.0,38223.9,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2333.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
48,ECMWF,IBM,eServer pSeries p5 575 1.9 GHz,United Kingdom,2007,2480,16202.0,18848.0,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Federation,Northern Europe,Europe
49,ECMWF,IBM,eServer pSeries p5 575 1.9 GHz,United Kingdom,2007,2480,16202.0,18848.0,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Federation,Northern Europe,Europe
50,COLSA,Self-made,"Apple XServe, 2.0 GHz, Myrinet",United States,2005,3072,16180.0,24576.0,750000,160000,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Industry,CFD,Myrinet,Myrinet,North America,Americas
53,Korea Meteorological Administration,Cray Inc.,Cray X1E (4GB),"Korea, South",2005,1020,15706.0,18442.0,0,0,Cray,Cray X1,1130.0,Cray X1,UNICOS,MPP,Research,Weather and Climate Research,Crossbar,Crossbar,Eastern Asia,Asia
55,National Centers for Environmental Prediction,IBM,eServer pSeries p5 575 1.9 GHz,United States,2006,2368,15470.0,17996.8,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Federation,North America,Americas
56,National Centers for Environmental Prediction,IBM,eServer pSeries p5 575 1.9 GHz,United States,2006,2368,15470.0,17996.8,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Federation,North America,Americas
57,US Army Research Laboratory (ARL),Linux Networx,Evolocity II (LS Supersystem),United States,2006,3368,15200.0,19660.0,0,0,Intel EM64T,Intel EM64T Xeon 50xx (Dempsy),3200.0,Linux Networx Evolocity,SuSE Linux Enterprise Server 9,Cluster,Research,Research,Infiniband,Infiniband,North America,Americas
58,Oak Ridge National Laboratory,Cray Inc.,Cray X1E (2GB),United States,2005,1014,14955.0,18333.0,0,0,Cray,Cray X1,1130.0,Cray X1,UNICOS,MPP,Research,Not Specified,Crossbar,Crossbar,North America,Americas
59,Japan Marine Science and Technology,SGI,Altix 4700 1.6 GHz,Japan,2006,2560,14593.0,16384.0,483800,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,SUSE Linux,MPP,Research,Not Specified,NUMAlink,NUMAlink,Eastern Asia,Asia
60,Swiss Scientific Computing Center (CSCS),Cray Inc.,"Cray XT3, 2.6 GHz dual Core",Switzerland,2006,3328,14220.0,17305.6,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,Cray XT3,UNICOS/Linux,MPP,Research,Not Specified,Cray Interconnect,XT3 Internal Interconnect,Western Europe,Europe
62,Los Alamos National Laboratory,Hewlett-Packard,"ASCI Q - AlphaServer SC45, 1.25 GHz",United States,2002,8192,13880.0,20480.0,633000,225000,Alpha,Alpha,1250.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
64,Cray Inc.,Cray Inc.,"Cray XT4, 2.8 GHz",United States,2006,2832,13059.0,15859.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2800.0,Cray XT3,UNICOS/SUSE Linux,MPP,Vendor,Software,Cray Interconnect,XT3 Internal Interconnect,North America,Americas
68,Naval Oceanographic Office (NAVOCEANO),IBM,eServer pSeries p5 575 1.9 GHz,United States,2006,1920,12543.4,14592.0,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Weather and Climate Research,SP Switch,Federation,North America,Americas
70,Geoscience (E),IBM,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet",United States,2005,5000,12312.0,22000.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
72,IT Service Provider (B),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband",United States,2007,1568,12230.0,18816.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
75,Japan Atomic Energy Research Institute,SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",Japan,2005,2048,11814.0,13107.0,494592,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Research,Not Specified,NUMAlink,NUMAlink,Eastern Asia,Asia
76,Wright-Patterson Air Force Base/DoD ASC,SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",United States,2003,2048,11652.0,13107.0,440832,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Research,Not Specified,NUMAlink,NUMAlink,North America,Americas
78,NCAR (National Center for Atmospheric Research),IBM,eServer pSeries p5 575 1.9 GHz,United States,2006,1696,11080.0,12889.6,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Federation,North America,Americas
80,Semiconductor Company (O),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband",United Kingdom,2007,1392,10857.0,16704.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,Northern Europe,Europe
81,Intel,Intel,"Intel Cluster, Xeon 3.0 GHz dual core, Infiniband",United States,2007,1140,10770.0,13680.0,512000,0,Intel EM64T,Intel EM64T Xeon EM64T,3000.0,Intel Cluster,RedHat Enterprise 4,Cluster,Industry,Not Specified,Infiniband,Infiniband,North America,Americas
82,US Army Research Laboratory (ARL),Linux Networx,"LNX Cluster, Xeon 3.6 GHz, Myrinet",United States,2005,2048,10650.0,14745.6,608608,105040,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3600.0,Linux Networx Evolocity,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
83,Energy Company (G),Hewlett-Packard,"HP DL140, Xeon 53xx 2.33GHz, GigEthernet",Malaysia,2007,2048,10511.0,19112.0,0,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),2333.0,HP Cluster Platform 3000,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,South-eastern Asia,Asia
84,Energy Company (G),Hewlett-Packard,"HP DL140, Xeon 53xx 2.33GHz, GigEthernet",Malaysia,2007,2048,10511.0,19112.0,0,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),2333.0,HP Cluster Platform 3000,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,South-eastern Asia,Asia
85,Logistic Services (D),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet",Germany,2007,1336,10421.0,16032.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
87,China Meteorological Administration,IBM,eServer pSeries 655 (1.7 GHz Power4+),China,2005,3200,10310.0,21760.0,0,0,Power,POWER4+,1700.0,IBM pSeries,AIX,MPP,Research,Weather and Climate Research,SP Switch,Federation,Eastern Asia,Asia
88,Naval Oceanographic Office (NAVOCEANO),IBM,eServer pSeries 655 (1.7 GHz Power4+),United States,2004,2944,10310.0,20019.2,0,0,Power,POWER4+,1700.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Federation,North America,Americas
89,NNSA/Sandia National Laboratories,Dell,"PowerEdge 1950, 3 GHz, Voltaire Infiniband",United States,2006,1120,10310.0,13440.0,553658,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,Dell PowerEdge Cluster,RedHat Enterprise 4,Cluster,Research,Research,Infiniband,Infiniband DDR,North America,Americas
91,BMW Sauber F1,DALCO AG Switzerland,"Dalco Cluster, Intel Xeon 3.0 Ghz, Quadrics",Switzerland,2006,1024,9604.0,12288.0,492000,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,Dalco Cluster,SUSE Linux,Cluster,Industry,CFD,Quadrics,Quadrics,Western Europe,Europe
92,Daresbury Laboratory,IBM,eServer Blue Gene Solution,United Kingdom,2007,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Research,Proprietary,Proprietary,Northern Europe,Europe
94,High Energy Accelerator Research Organization /KEK,IBM,eServer Blue Gene Solution,Japan,2006,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Not Specified,Proprietary,Proprietary,Eastern Asia,Asia
95,IBM - Almaden Research Center,IBM,eServer Blue Gene Solution,United States,2005,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Not Specified,Proprietary,Proprietary,North America,Americas
96,IBM Research,IBM,eServer Blue Gene Solution,Switzerland,2005,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Research,Proprietary,Proprietary,Western Europe,Europe
97,IBM Thomas J. Watson Research Center,IBM,eServer Blue Gene Solution,United States,2005,4096,9433.0,11468.8,331775,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/SLES 9,MPP,Research,Not Specified,Proprietary,Proprietary,North America,Americas
100,Financial DCCoD (A),IBM,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet",United Kingdom,2007,1700,9287.0,20400.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,IBM Cluster,Linux,Cluster,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
101,Pacific Northwest National Laboratory,IBM,"spray cooled xSeries x3550 Cluster Xeon, 2.333 GHz, GigEthernet",United States,2007,1536,9287.0,14539.0,616000,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2333.0,IBM Cluster,Linux,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
103,Japan Meteorological Agency,Hitachi,SR11000-K1/80,Japan,2005,80,9036.0,10752.0,547200,0,Power,POWER5+,2100.0,Hitachi SR11000,AIX,MPP,Research,Weather and Climate Research,SP Switch,Federation,Eastern Asia,Asia
104,Japan Meteorological Agency,Hitachi,SR11000-K1/80,Japan,2005,80,9036.0,10752.0,547200,0,Power,POWER5+,2100.0,Hitachi SR11000,AIX,MPP,Research,Weather and Climate Research,SP Switch,Federation,Eastern Asia,Asia
106,Microsoft Windows HPC Group,Dell,"PowerEdge 1955, 1.86 GHz, Cisco Infiniband, Windows OS",United States,2007,2048,8997.0,15237.1,471040,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),1860.0,Dell PowerEdge Cluster,Windows Compute Cluster Server 2003,Cluster,Industry,Software,Infiniband,Infiniband SDR,North America,Americas
108,HWW/Universitaet Stuttgart,NEC,SX8/576M72,Germany,2005,576,8923.0,9216.0,829440,55296,NEC,NEC,2000.0,NEC Vector,Super-UX,MPP,Industry,Information Processing Service,Crossbar,Multi-stage crossbar,Western Europe,Europe
110,Hewlett Packard,Hewlett-Packard,"Cluster Platform 3000 DL140G3, Xeon 51xx 3 Ghz, Infiniband",France,2007,1024,8751.0,12288.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000,Linux,Cluster,Vendor,Benchmarking,Infiniband,Infiniband,Western Europe,Europe
111,Institute of Physical and Chemical Res. (RIKEN),Fujitsu,RIKEN Super Combined Cluster,Japan,2004,2048,8728.0,12534.0,474200,120000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Fujitsu Cluster,Linux,Cluster,Research,Not Specified,Mixed,Myrinet/Infiniband,Eastern Asia,Asia
112,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),IBM,eServer pSeries p5 575 1.9 GHz,United States,2006,1328,8675.87,10092.8,0,0,Power,POWER5+,1900.0,IBM pSeries,AIX,MPP,Research,Weather and Climate Research,SP Switch,Federation,North America,Americas
113,Pacific Northwest National Laboratory,Hewlett-Packard,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics",United States,2003,1936,8633.0,11616.0,835000,140000,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Redhat Linux,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
114,Georgia Institute of Technology,IBM,"BladeCenter LS20, Opteron 2.0 GHz Dual core, GigEthernet",United States,2007,4616,8509.0,18464.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2000.0,IBM Cluster,Linux,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
115,CERN,Self-made,"NOW Cluster - Intel Xeon 51xx, 3.0 GHz, GigEthernet",Switzerland,2007,1360,8329.0,16320.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
116,IBM - Rochester,IBM,"xSeries x3455 Cluster Opteron, 2.6 GHz, Infiniband",United States,2007,4228,8210.0,21985.6,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2600.0,IBM Cluster,Linux,Cluster,Vendor,Research,Infiniband,Infiniband,North America,Americas
119,Lawrence Livermore National Laboratory,Appro International,Appro Xtreme Server - Quad Opteron Dual Core 2.4GHz Infiniband,United States,2006,2304,8181.0,11059.2,550000,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2400.0,Appro HyperBlade,Linux,Cluster,Research,Not Specified,Infiniband,Infiniband DDR,North America,Americas
120,Belgacom,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, GigEthernet",Belgium,2007,1044,8143.0,12528.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Telecomm,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
121,Shanghai Supercomputer Center,Dawning,"Dawning 4000A, Opteron 2.2 GHz, Myrinet",China,2004,2560,8061.0,11264.0,728400,180000,AMD x86_64,AMD x86_64 Opteron,2200.0,NOW - AMD,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
122,Los Alamos National Laboratory,Linux Networx,"Opteron 2 GHz, Myrinet",United States,2003,2816,8051.0,11264.0,761160,109208,AMD x86_64,AMD x86_64 Opteron,2000.0,Linux Networx Evolocity,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
123,SP Worldwide Logistics Indonesia,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 53xx 1.6GHz, Infiniband",Indonesia,2007,1928,8021.0,12339.0,0,0,Intel EM64T,Intel EM64T Xeon 53xx (Clovertown),1600.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Transportation,Infiniband,Infiniband DDR,South-eastern Asia,Asia
124,IT Service Provider (B),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.33GHz, Infiniband",United States,2007,1320,8006.0,12318.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2333.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
125,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
126,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
127,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
128,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
129,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
130,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
131,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
132,Semiconductor Company (P),Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 2.66GHz, Infiniband",United States,2007,1152,7988.0,12289.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2667.0,HP Cluster Platform 3000BL,Linux,Cluster,Industry,Not Specified,Infiniband,Infiniband DDR,North America,Americas
133,SCS S.r.l.,Hewlett-Packard,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband",Italy,2006,1024,7987.2,12288.0,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),3000.0,HP Cluster Platform 3000BL,Linux,Cluster,Research,Not Specified,Infiniband,Infiniband,Southern Europe,Europe
134,Fraunhofer ITWM,Dell,"PowerEdge 1950, 2.33 GHz, Infiniband",Germany,2007,1096,7944.0,10227.9,0,0,Intel EM64T,Intel EM64T Xeon 51xx (Woodcrest),2333.0,Dell PowerEdge Cluster,Linux,Cluster,Research,Not Specified,Infiniband,Infiniband DDR,Western Europe,Europe
