Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
147,CSC (Center for Scientific Computing),IBM,SP Power3 375 MHz,Finland,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
148,Princeton University,IBM,SP Power3 375 MHz,United States,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
149,Scientific Supercomputing Center Karlsruhe,IBM,SP Power3 375 MHz,Germany,2000,128,132.0,192.0,107000,15400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
158,"GSIC Center, Tokyo Institute of Technology",NEC,SX-5/16A,Japan,1999,16,123.0,128.0,99840,1340,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
161,"Tohoku University, Institute of Fluid Science",NEC,SX-5/16A,Japan,1999,16,123.0,128.0,99840,1340,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
165,Osaka University,NEC,SX-4/64M2,Japan,1997,64,122.0,128.0,30080,4352,NEC,NEC,250.0,NEC Vector,EWS-UX/V,Constellations,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
180,CNRS/IDRIS,Cray Inc.,T3E,France,1996,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
182,National Supercomputer Centre (NSC),Cray Inc.,T3E,Sweden,1997,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
183,UCSD/San Diego Supercomputer Center,Cray Inc.,T3E,United States,1996,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
188,University of Adelaide,Sun Microsystems,HPC 420 450 MHz Cluster,Australia,2000,160,110.01,144.0,0,0,Sparc,Sparc,450.5,NOW - Sun,Solaris,Cluster,Academic,Not Specified,,,Australia and New Zealand,Oceania
189,Kyushu University,Fujitsu,VPP700/56,Japan,1996,56,110.0,123.2,109200,10752,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
194,Japan Adv. Inst. of Science and Technology (JAIST),IBM,SP PC604e 332 MHz,Japan,1999,256,108.1,169.98,81460,14180,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
196,Leibniz Rechenzentrum,Fujitsu,VPP700/52,Germany,1998,52,106.0,114.4,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
201,Centre Informatique National (CINES),SGI,ORIGIN 2000 300 MHz,France,1999,256,101.4,153.6,86400,13248,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
202,"GSIC Center, Tokyo Institute of Technology",SGI,ORIGIN 2000 300 MHz,Japan,2000,256,101.4,153.6,86400,13248,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
210,Universitaet Wuppertal,Hewlett-Packard,ALiCE EV67 616 MHz,Germany,2000,128,99.2,157.7,57024,15488,Alpha,Alpha EV67,617.3,NOW - Alpha,SUSE Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
211,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 2000 250/300 MHz - Eth-Cluster,Netherlands,2000,256,98.8,140.0,81920,0,MIPS,MIPS,250.0,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Western Europe,Europe
215,Universitaet Tuebingen,Self-made,Kepler PIII 650 MHz,Germany,2000,196,96.2,127.4,109760,12320,Intel IA-32,Intel IA-32 Pentium 3,650.2,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
225,University of Manchester,IBM,SP Power3 375 MHz,United Kingdom,2000,88,92.1,132.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
242,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
243,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
244,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
245,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
246,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
247,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
248,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
249,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 400 MHz,Netherlands,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
253,UK Astrophysical Fluids Facility/University of Leicester,SGI,ORIGIN 3000 400 MHz,United Kingdom,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
276,CSAR at the University of Manchester,SGI,ORIGIN 2000 400 MHz,United Kingdom,2000,128,81.76,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
305,Rutgers University,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,128,80.1,102.4,57120,10752,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,North America,Americas
306,Stanford University/High Energy Physics,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,128,80.1,102.4,57120,10752,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,North America,Americas
346,Norwegian University of Science and Technology,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,Norway,2000,160,72.57,96.0,61440,0,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Northern Europe,Europe
349,IUCC/HPCU,SGI,ORIGIN 2000 400 MHz,Israel,2000,112,71.7,89.6,0,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Asia,Asia
355,Universite des Sciences et Technologies de Lille,IBM,SP Power3 375 MHz 16 way,France,2000,64,70.6,96.0,54000,11000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
367,Centre Informatique National (CINES),IBM,SP P2SC 120 MHz,France,1999,207,67.8,99.36,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
368,C4 / Centre Europeo del Parallelismo de Barcelona,IBM,SP Power3 375 MHz,Spain,2000,64,67.78,96.0,76000,10400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
369,CINECA,IBM,SP Power3 375 MHz,Italy,2000,64,67.78,96.0,76000,10400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
370,Caltech,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96.0,76000,10400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
374,Indiana University,IBM,SP Power3 375 MHz,United States,2000,64,67.78,96.0,76000,10400,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
390,University of Arizona,SGI,ORIGIN 2000 400 MHz,United States,2000,104,66.6,83.2,0,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
395,KTH - Royal Institute of Technology,IBM,SP P2SC 160 MHz,Sweden,1998,146,64.8,93.44,0,0,Power,POWER2 SC,160.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe
398,Centre Informatique National (CINES),SGI,ORIGIN 3000 400 MHz,France,2000,96,64.2,76.8,0,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
400,University of Kentucky,Hewlett-Packard,N4000 440 MHz/HyperPlex,United States,2000,96,63.8,168.96,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,North America,Americas
406,Osaka University - Research Center for Nuclear Physics,IBM,SP Power3 375 MHz,Japan,2000,60,63.6,90.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
414,NCSA,Self-made,NT Supercluster,United States,1999,256,62.59,140.8,122500,20500,Intel IA-32,Intel IA-32 Pentium 3,550.1,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
417,CSC (Center for Scientific Computing),SGI,ORIGIN 2000 300 MHz,Finland,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
423,Princeton University,SGI,ORIGIN 2000 300 MHz,United States,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
424,"Tohoku University, Institute of Fluid Science",SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
427,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
428,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
429,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz,Japan,1999,128,62.25,76.8,60032,9000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
456,University of Sherbrooke,IBM,SP Power3 375 MHz,Canada,2000,56,59.4,84.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
460,Lunds Tekniska Hogskola,SGI,ORIGIN 2000 300 MHz,Sweden,1999,116,59.1,69.6,0,0,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
464,NIIFD,Sun Microsystems,HPC 10000 400 MHz Cluster,Hungary,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,Eastern Europe,Europe
468,University of Queensland,Sun Microsystems,HPC 10000 400 MHz Cluster,Australia,2000,96,59.04,76.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,Australia and New Zealand,Oceania
471,University of Cambridge,Hitachi,SR2201/256,United Kingdom,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Northern Europe,Europe
472,"University of Tokyo/Human Genome Center, IMS",Hitachi,SR2201/256,Japan,1998,256,58.68,76.8,77760,13440,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
473,Boston University,SGI,ORIGIN 2000,United States,1997,192,58.6,74.88,0,0,MIPS,MIPS R10000,195.0,SGI Origin,IRIX,Constellations,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
478,Japan Adv. Inst. of Science and Technology (JAIST),Cray Inc.,T3E,Japan,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
479,Technical University Delft (TUD),Cray Inc.,T3E,Netherlands,1997,134,58.2,80.4,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
486,Ohio Supercomputer Center,Cray Inc.,T3E,United States,1997,132,57.4,79.2,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
490,Pennsylvania State University,IBM,SP PC604e 332 MHz,United States,1998,134,56.7,88.97,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
