Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
85,Kyoto University,Fujitsu,PRIMEPOWER HPC2500 (1.56 GHz),Japan,2004,1472,4552.0,9185.0,749340,90390,Sparc,SPARC64 V,1560.0,PRIMEPOWER HPC2500,Solaris,Constellations,Academic,Not Specified,Crossbar,Crossbar,Eastern Asia,Asia
86,Pittsburgh Supercomputing Center,Hewlett-Packard,"AlphaServer SC45, 1 GHz",United States,2001,3016,4463.0,6032.0,280000,85000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
89,UT SimCenter at Chattanooga,Dell,PowerEdge 1850/1855 3.2 GHz GigEthernet,United States,2005,1010,4335.0,6464.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
91,Caltech/JPL,Dell,"PowerEdge 1750, P4 Xeon 3.2 GHz, Myrinet",United States,2004,1024,4298.0,6553.6,420000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
92,Chinese Academy of Science,lenovo,"DeepComp 6800, Itanium2 1.3 GHz, QsNet",China,2003,1024,4193.0,5324.8,491488,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,Legend,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,Eastern Asia,Asia
94,Texas Advanced Computing Center/Univ. of Texas,Dell,"PowerEdge 1750, Pentium4 Xeon 3.2/3.06 GHz, Myrinet",United States,2004,1024,4152.0,6338.0,321600,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3095.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
105,Westgrid,IBM,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet",Canada,2005,1680,3755.0,10281.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
123,Louisiana State University,IBM,eServer pSeries p5 575 1.9 GHz,United States,2005,560,3711.5,4256.0,0,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,North America,Americas
130,CINECA,IBM,eServer pSeries p5 575 1.9 GHz,Italy,2005,512,3392.0,3891.2,320000,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Southern Europe,Europe
133,CINECA,IBM,"xSeries, Xeon 3.06 GHz, Myrinet",Italy,2005,1024,3328.0,6266.88,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,SuSE Linux Enterprise Server 8,Cluster,Academic,Not Specified,Myrinet,Myrinet,Southern Europe,Europe
134,Institute of Scientific Computing/Nankai University,IBM,"xSeries Xeon 3.06 GHz, Myrinet",China,2004,768,3328.0,4700.0,299500,59000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
139,UCSD/San Diego Supercomputer Center,IBM,"TeraGrid Cluster, Itanium 2 1.3 GHz, Myrinet",United States,2004,768,3152.0,3993.0,350000,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,NOW - Intel Itanium,SuSE Linux Enterprise Server 8,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
140,The University of Nottingham,Sun Microsystems,"Fire V20z Cluster, Opteron 2.2 GHz, Gig Ethernet",United Kingdom,2005,1024,3146.0,4394.0,340000,0,AMD x86_64,AMD x86_64 Opteron,2200.0,Sun Fire - Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
156,University of Sherbrooke,Dell,"PowerEdge 750, P4 3.2 GHz, GigE",Canada,2004,872,3064.0,5580.8,0,0,Intel IA-32,Intel IA-32 Pentium 4,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
157,"Tohoku University, Institute of Fluid Science",SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",Japan,2005,512,3061.84,3276.8,0,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Eastern Asia,Asia
158,"Tohoku University, Institute of Fluid Science",SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",Japan,2005,512,3061.84,3276.8,0,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Eastern Asia,Asia
162,New York University,IBM,"eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet",United States,2005,512,2994.04,4505.6,0,0,Power,PowerPC 970,2200.0,IBM Cluster,RedHat Enterprise 4,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
166,University of Tokyo/Institute for Solid State Physics,SGI,"SGI Altix 3700 Bx2, 1.5 GHz, NUMAlink, GigEth",Japan,2005,1280,2887.0,7680.0,336000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,SGI Altix,Linux,MPP,Academic,Not Specified,Mixed,NUMAlink/GigEthernet,Eastern Asia,Asia
203,"DCSC, University of Copenhagen",IBM,"eServer 326 Cluster. Opteron 2.6 GHz, GigEthernet",Denmark,2005,1024,2791.0,5324.8,0,0,AMD x86_64,AMD x86_64 Opteron,2600.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
226,Trinity College Dublin,IBM,"eServer Cluster, Opteron 2.4 GHz, Infiniband",Ireland,2005,712,2724.0,3406.0,337920,0,AMD x86_64,AMD x86_64 Opteron,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Northern Europe,Europe
253,University of Alaska - ARSC,IBM,eServer pSeries 655 (1.5 GHz Power4+),United States,2004,672,2510.27,4032.0,0,0,Power,POWER4+,1500.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,North America,Americas
277,SARA (Stichting Academisch Rekencentrum),Dell,"PowerEdge 1850, 3.4 GHz, Infiniband",Netherlands,2005,544,2371.0,3740.0,140000,0,Intel EM64T,Intel EM64T Xeon EM64T,3400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Western Europe,Europe
278,Rice University,Cray Inc.,"Cray XD1, 2.2 GHz",United States,2005,668,2351.0,2939.0,0,0,AMD x86_64,AMD x86_64 Opteron,2200.0,Cray XD1,Linux,Cluster,Academic,Not Specified,RapidArray,RapidArray,North America,Americas
279,CSAR at the University of Manchester,SGI,SGI Altix 1.3 GHz,United Kingdom,2005,512,2338.0,2662.4,0,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Northern Europe,Europe
287,Louisiana State University,Atipa Technology,P4 Xeon 1.8 GHz - Myrinet,United States,2002,1024,2207.0,3686.4,280000,56000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,1800.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
301,Texas Advanced Computing Center/Univ. of Texas,Dell,"PowerEdge 1855, 3.2 GHz, Infiniband",United States,2005,400,2141.0,2560.0,290560,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
303,"University of California, Los Angeles",Self-made,"Apple XServe, 2.0/2.3 GHz, GigEthenet",United States,2005,512,2135.0,4403.2,235000,0,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
308,Bowie State University,Apple,"XServe G5 2GHz, Myrinet",United States,2005,448,2104.0,3584.0,221376,0,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
310,Cornell Theory Center,Dell,"PowerEdge 1855, 3.6 GHz, GigEthernet, Windows",United States,2005,660,2090.0,4752.0,326592,120000,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Windows 2003 Server,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
311,Universitaet Wuppertal,Angstrom Microsystems,"ALiCEnext, Opteron 1.8 GHz, GigE, Parastation",Germany,2004,1024,2083.0,3686.4,0,0,AMD x86_64,AMD x86_64 Opteron,1800.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
327,Universitaet Aachen/RWTH,Sun Microsystems,Sun Fire 25K/6900 Cluster,Germany,2005,672,2054.4,3052.8,499200,0,Sparc,UltraSPARC IV,1200.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Western Europe,Europe
328,Technische Universitaet Darmstadt,IBM,"eServer pSeries p5 575 1.9 GHz, GigEth",Germany,2005,480,2052.96,3648.0,0,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
329,Arizona State University High Performance Computing  Center,Dell,"PowerEdge 1855, 3.2 GHz, Infiniband",United States,2005,400,2050.0,2560.0,190000,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
331,United Institute of Informatics Problems,Self-made,"Opteron 2.2 GHz, Infiniband",Belarus,2004,576,2032.0,2534.4,274000,25000,AMD x86_64,AMD x86_64 Opteron,2200.0,NOW - AMD,SuSE Linux Enterprise Server 8,Cluster,Academic,Not Specified,Infiniband,Infiniband,Eastern Europe,Europe
332,National Center for High Performance Computing,Hewlett-Packard,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics",Taiwan,2004,384,2027.0,2304.0,285000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,Eastern Asia,Asia
362,"University at Buffalo, SUNY, Center for Computational Res.",Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - Myrinet,United States,2002,600,2004.0,2880.0,253400,42200,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
372,Universitaet Paderborn - PC2,Fujitsu-Siemens,"hpcLine, Xeon EM64T 3.2 GHz, Infiniband",Germany,2005,400,1978.0,2560.0,220000,32000,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Fujitsu Siemens Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Western Europe,Europe
408,"University at Buffalo, SUNY, Center for Computational Res.",IBM,"BladeCenter Xeon 2.8 GHz, Gig-Ethernet",United States,2004,546,1817.26,3057.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
417,SARA (Stichting Academisch Rekencentrum),SGI,SGI Altix 1.3 GHz,Netherlands,2003,416,1793.0,2163.0,298799,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Western Europe,Europe
436,Arizona State University/TGEN,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,United States,2003,1048,1755.0,5030.4,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
463,"University of Wales Swansea, Institute of Life Science",IBM,eServer pSeries 690 (1.9 GHz Power4+),United Kingdom,2005,352,1714.0,2675.2,372000,0,Power,POWER4+,1900.0,IBM pSeries,AIX,MPP,Academic,Life Science,SP Switch,Federation,Northern Europe,Europe
473,University of Tokyo,Hitachi,SR8000/MPP,Japan,2001,1152,1709.1,2074.0,141000,16000,Hitachi SR8000,Hitachi SR8000,450.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
482,Classified,Hewlett-Packard,"Cluster Platform 3000 DL360G3, Xeon 3.2 GHz Myrinet",Japan,2005,408,1671.2,2611.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3200.0,HP Cluster Platform 3000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
494,Leibniz Rechenzentrum,Hitachi,SR8000-F1/168,Germany,2002,168,1653.0,2016.0,160000,19560,Hitachi SR8000,Hitachi SR8000,375.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Western Europe,Europe
498,Scientific Supercomputing Center Karlsruhe,Hewlett-Packard,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics",Germany,2005,312,1647.0,1872.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,Western Europe,Europe
