Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
47,Australian Partnership for Advanced Computing (APAC),SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",Australia,2005,1536,8974.0,9830.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Australia and New Zealand,Oceania
52,Caltech,Dell,"PowerEdge 1850, 3.2 GHz, Myrinet",United States,2005,2048,8408.0,13107.2,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
55,Pittsburgh Supercomputing Center,Cray Inc.,"Cray XT3, 2.4 GHz",United States,2005,2060,7935.82,9888.0,0,0,AMD x86_64,AMD x86_64 Opteron,2400.0,Cray XT3,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,XT3 Internal Interconnect,North America,Americas
57,"University at Buffalo, SUNY, Center for Computational Res.",Dell,"PowerEdge SC1425 3.2 GHz, Myrinet",United States,2006,1536,7737.0,9830.4,400000,80000,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
59,HPCx,IBM,eServer pSeries p5 575 1.5 GHz,United Kingdom,2005,1536,7395.0,9216.0,400000,0,Power,POWER5,1500.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Northern Europe,Europe
62,NCSA,IBM,"TeraGrid, Itanium2 1.3/1.5 GHZ, Myrinet",United States,2004,1776,7215.0,10259.0,540000,0,Intel IA-64,Intel IA-64 Itanium 2,1444.0,NOW - Intel Itanium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
65,Texas Advanced Computing Center/Univ. of Texas,Dell,"PowerEdge 1855, 3.2 GHz, Infiniband",United States,2006,1300,6989.0,8320.0,442624,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
66,University of Sherbrooke,Dell,PowerEdge SC1425 3.6 GHz- Infiniband,Canada,2005,1152,6888.0,8294.4,650000,325000,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
67,Nagoya University,Fujitsu,PRIMEPOWER HPC2500 (2.08 GHz),Japan,2005,1664,6860.0,13844.0,850720,118326,Sparc,SPARC64 V,2080.0,PRIMEPOWER HPC2500,Solaris,Constellations,Academic,Not Specified,Crossbar,Crossbar,Eastern Asia,Asia
70,Joint Supercomputer Center,IBM,"MVS-15000BM, eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet",Russia,2006,1148,6645.53,10102.4,0,0,Power,PowerPC 970,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Europe,Europe
74,University of North Carolina,Dell,"PowerEdge 1855, 3.6 GHz, Infiniband",United States,2006,1040,6252.0,7488.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
76,HPCx,IBM,eServer pSeries 690 (1.7 GHz Power4+),United Kingdom,2004,1600,6188.0,10880.0,355000,0,Power,POWER4+,1700.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Northern Europe,Europe
78,NCSA,Dell,"PowerEdge 1850, 3.6 GHz, Infiniband",United States,2005,1024,6118.0,7373.0,530000,0,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
79,NCSA,SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink",United States,2005,1024,6117.27,6553.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,North America,Americas
80,SharcNet,Hewlett-Packard,Cluster Platform 4000 DL145 Opteron 2.2 GHz Dual Core GigEthernet,Canada,2006,3072,6015.0,13516.8,601595,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,HP Cluster Platform 4000,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
81,"Tohoku University, Institute of Fluid Science",SGI,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink, 10GigEthernet",Japan,2006,1024,6007.05,6553.0,573888,0,Intel IA-64,Intel IA-64 Itanium 2,1600.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Eastern Asia,Asia
83,SharcNet,Hewlett-Packard,"Cluster Platform 4000 DL145, Opteron 2,6 GHz, Quadrics",Canada,2006,1536,5746.0,7987.2,250000,0,AMD x86_64,AMD x86_64 Opteron,2600.0,HP Cluster Platform 4000,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
85,Seoul National University,IBM,"eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet","Korea, South",2005,968,5618.3,8518.4,0,0,Power,PowerPC 970,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
87,Brigham Young University,Dell,"PowerEdge 1855, 3.6 GHz, GigEthernet",United States,2005,1260,5439.0,9072.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
88,University of Oklahoma,Dell,"PowerEdge 1850, 3.2 GHz, Infiniband",United States,2005,1024,5438.0,6553.6,530000,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
91,KTH - Royal Institute of Technology,Dell,"PowerEdge 1850, 3.4 GHz, Infiniband",Sweden,2005,886,4999.0,6025.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Northern Europe,Europe
98,Boston University,IBM,eServer Blue Gene Solution,United States,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/Linux,MPP,Academic,Not Specified,Proprietary,Proprietary,North America,Americas
99,Iowa State University,IBM,eServer Blue Gene Solution,United States,2006,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/Linux,MPP,Academic,Not Specified,Proprietary,Proprietary,North America,Americas
103,Princeton University,IBM,eServer Blue Gene Solution,United States,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/Linux,MPP,Academic,Research,Proprietary,Proprietary,North America,Americas
104,Renaissance Computing Institute (RENCI),IBM,eServer Blue Gene Solution,United States,2006,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/Linux,MPP,Academic,Not Specified,Proprietary,Proprietary,North America,Americas
105,UCSD/San Diego Supercomputer Center,IBM,eServer Blue Gene Solution,United States,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/Linux,MPP,Academic,Not Specified,Proprietary,Proprietary,North America,Americas
106,University of Edinburgh,IBM,eServer Blue Gene Solution,United Kingdom,2005,2048,4713.0,5734.0,233471,0,Power,PowerPC 440,700.0,IBM BlueGene/L,CNK/Linux,MPP,Academic,Not Specified,Proprietary,Proprietary,Northern Europe,Europe
110,Hokkaido University,Hitachi,SR11000-K1/80,Japan,2006,40,4596.0,5376.0,446400,0,Power,POWER5+,2100.0,Hitachi SR11000,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Eastern Asia,Asia
114,University of Illinois,Self-made,"XServe G5 2GHz, Myrinet",United States,2005,1024,4559.0,8192.0,466944,0,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Academic,Research,Myrinet,Myrinet,North America,Americas
115,Kyoto University,Fujitsu,PRIMEPOWER HPC2500 (1.56 GHz),Japan,2004,1472,4552.0,9185.0,749340,90390,Sparc,SPARC64 V,1560.0,PRIMEPOWER HPC2500,Solaris,Constellations,Academic,Not Specified,Crossbar,Crossbar,Eastern Asia,Asia
116,Pittsburgh Supercomputing Center,Hewlett-Packard,"AlphaServer SC45, 1 GHz",United States,2001,3016,4463.0,6032.0,280000,85000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
120,Research USA,IBM,"BladeCenter LS20, Opteron 2.0 GHz Dual core, GigEthernet",United States,2006,2016,4376.0,8064.0,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
121,UT SimCenter at Chattanooga,Dell,PowerEdge 1850/1855 3.2 GHz GigEthernet,United States,2005,1010,4335.0,6464.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
123,Caltech/JPL,Dell,"PowerEdge 1750, P4 Xeon 3.2 GHz, Myrinet",United States,2004,1024,4298.0,6553.6,420000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
124,Chinese Academy of Science,lenovo,"DeepComp 6800, Itanium2 1.3 GHz, QsNet",China,2003,1024,4193.0,5324.8,491488,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,Legend,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,Eastern Asia,Asia
126,Texas Advanced Computing Center/Univ. of Texas,Dell,"PowerEdge 1750, Pentium4 Xeon 3.2/3.06 GHz, Myrinet",United States,2004,1024,4152.0,6338.0,321600,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3095.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
127,University of Reading,IBM,"JS20 Cluster, PPC 970, 2.2 GHz, Myrinet",United Kingdom,2006,736,4149.62,6476.8,0,0,Power,PowerPC 970,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Northern Europe,Europe
130,NCSA,Dell,"PowerEdge 1855, 3.2 GHz, Infiniband, Windows",United States,2006,900,4106.0,5760.0,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Windows Compute Cluster Server 2003,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
140,Vanderbilt University,IBM,"JS20 Cluster, PPC 970, 2.2 GHz, Myrinet",United States,2006,660,3842.03,5808.0,0,0,Power,PowerPC 970,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
146,Westgrid,IBM,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet",Canada,2005,1680,3755.0,10281.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
176,Louisiana State University,IBM,eServer pSeries p5 575 1.9 GHz,United States,2005,560,3711.5,4256.0,0,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,North America,Americas
209,SharcNet,Hewlett-Packard,"Cluster Platform 4000 DL145 Opteron 2.2 GHz dual core, Myrinet",Canada,2006,1068,3491.0,4699.2,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,HP Cluster Platform 4000,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
225,CINECA,IBM,eServer pSeries p5 575 1.9 GHz,Italy,2005,512,3392.0,3891.2,320000,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,Southern Europe,Europe
228,Institute of High Performance Computing (IHPC),IBM,eServer pSeries p5 575 1.9 GHz,Singapore,2006,512,3392.0,3891.2,320000,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,South-eastern Asia,Asia
232,CINECA,IBM,"xSeries, Xeon 3.06 GHz, Myrinet",Italy,2005,1024,3328.0,6266.88,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Southern Europe,Europe
233,Institute of Scientific Computing/Nankai University,IBM,"xSeries Xeon 3.06 GHz, Myrinet",China,2004,768,3328.0,4700.0,299500,59000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
246,UCSD/San Diego Supercomputer Center,IBM,"TeraGrid Cluster, Itanium 2 1.3 GHz, Myrinet",United States,2004,768,3152.0,3993.0,350000,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,NOW - Intel Itanium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
249,The University of Nottingham,Sun Microsystems,"Fire V20z Cluster, Opteron 2.2 GHz, Gig Ethernet",United Kingdom,2005,1024,3146.0,4394.0,340000,0,AMD x86_64,AMD x86_64 Opteron,2200.0,Sun Fire - Cluster,SuSE Linux Enterprise Server 9,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
273,University of Sherbrooke,Dell,"PowerEdge 750, P4 3.2 GHz, GigE",Canada,2004,872,3064.0,5580.8,0,0,Intel IA-32,Intel IA-32 Pentium 4,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
278,New York University,IBM,"eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet",United States,2005,512,2994.04,4505.6,0,0,Power,PowerPC 970,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
280,The University of Florida High-Performance Computing Center,Rackable Systems,"Rackable Foundation C1001, Opteron Dual-Core 2.2GHz, InfiniBand",United States,2006,832,2974.0,3660.0,296000,0,AMD x86_64,AMD x86_64 Opteron,2200.0,Rackable Foundation,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
295,University of Tokyo/Institute for Solid State Physics,SGI,"SGI Altix 3700 Bx2, 1.5 GHz, NUMAlink, GigEth",Japan,2005,1280,2887.0,7680.0,336000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,SGI Altix,Linux,MPP,Academic,Not Specified,Mixed,NUMAlink/GigEthernet,Eastern Asia,Asia
299,CINECA,IBM,"BladeCenter LS20, Opteron 2.2 GHz Dual core, Infiniband",Italy,2006,1064,2874.54,4681.6,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Southern Europe,Europe
342,University of Notre Dame,Sun Microsystems,"Fire V60x/X2100 Cluster Opteron 2.2GHz dual core/Xeon 3.06GHz, GigEthernet",United States,2006,960,2796.0,4618.0,330960,165480,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,Sun Fire - Cluster,RedHat Enterprise 4,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
343,"DCSC, University of Copenhagen",IBM,"eServer 326 Cluster. Opteron 2.6 GHz, GigEthernet",Denmark,2005,1024,2791.0,5324.8,0,0,AMD x86_64,AMD x86_64 Opteron,2600.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
367,Trinity College Dublin,IBM,"eServer Cluster, Opteron 2.4 GHz, Infiniband",Ireland,2005,712,2724.0,3406.0,337920,0,AMD x86_64,AMD x86_64 Opteron,2400.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Northern Europe,Europe
371,Purdue University,Dell,"PowerEdge SC1425 3.2 GHz, GigEthernet",United States,2006,1024,2688.0,6553.6,0,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
398,University of Chicago,IBM,"eServer 326 Cluster, Opteron Dual Core 2.2 GHz, GigEthernet",United States,2006,1024,2521.6,4505.6,0,0,AMD x86_64,AMD x86_64 Opteron Dual Core,2200.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
399,University of Alaska - ARSC,IBM,eServer pSeries 655 (1.5 GHz Power4+),United States,2004,672,2510.27,4032.0,0,0,Power,POWER4+,1500.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Federation,North America,Americas
436,SARA (Stichting Academisch Rekencentrum),Dell,"PowerEdge 1850, 3.4 GHz, Infiniband",Netherlands,2005,544,2371.0,3740.0,140000,0,Intel EM64T,Intel EM64T Xeon EM64T,3400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Infiniband,Infiniband,Western Europe,Europe
437,Rice University,Cray Inc.,"Cray XD1, 2.2 GHz",United States,2005,668,2351.0,2939.0,0,0,AMD x86_64,AMD x86_64 Opteron,2200.0,Cray XD1,Linux,Cluster,Academic,Not Specified,RapidArray,RapidArray,North America,Americas
438,CSAR at the University of Manchester,SGI,SGI Altix 1.3 GHz,United Kingdom,2005,512,2338.0,2662.4,0,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Academic,Not Specified,NUMAlink,NUMAlink,Northern Europe,Europe
451,Louisiana State University,Atipa Technology,P4 Xeon 1.8 GHz - Myrinet,United States,2002,1024,2207.0,3686.4,280000,56000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,1800.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
460,Texas Advanced Computing Center/Univ. of Texas,Dell,"PowerEdge 1855, 3.2 GHz, Infiniband",United States,2005,400,2141.0,2560.0,290560,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
462,"University of California, Los Angeles",Self-made,"Apple XServe, 2.0/2.3 GHz, GigEthenet",United States,2005,512,2135.0,4403.2,235000,0,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
468,Bowie State University,Apple,"XServe G5 2GHz, Myrinet",United States,2005,448,2104.0,3584.0,221376,0,Power,PowerPC 970,2000.0,NOW  - PowerPC,MacOS X,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
470,Cornell Theory Center,Dell,"PowerEdge 1855, 3.6 GHz, GigEthernet, Windows",United States,2005,660,2090.0,4752.0,326592,120000,Intel EM64T,Intel EM64T Xeon EM64T,3600.0,Dell PowerEdge Cluster,Windows 2003 Server,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
471,Universitaet Wuppertal,Angstrom Microsystems,"ALiCEnext, Opteron 1.8 GHz, GigE, Parastation",Germany,2004,1024,2083.0,3686.4,0,0,AMD x86_64,AMD x86_64 Opteron,1800.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
486,Universitaet Aachen/RWTH,Sun Microsystems,Sun Fire 25K/6900 Cluster,Germany,2005,672,2054.4,3052.8,499200,0,Sparc,UltraSPARC IV,1200.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Western Europe,Europe
487,Technische Universitaet Darmstadt,IBM,"eServer pSeries p5 575 1.9 GHz, GigEth",Germany,2005,480,2052.96,3648.0,0,0,Power,POWER5,1900.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
488,Arizona State University High Performance Computing  Center,Dell,"PowerEdge 1855, 3.2 GHz, Infiniband",United States,2005,400,2050.0,2560.0,190000,0,Intel EM64T,Intel EM64T Xeon EM64T,3200.0,Dell PowerEdge Cluster,Redhat Enterprise 3,Cluster,Academic,Not Specified,Infiniband,Infiniband,North America,Americas
490,United Institute of Informatics Problems,Self-made,"Opteron 2.2 GHz, Infiniband",Belarus,2004,576,2032.0,2534.4,274000,25000,AMD x86_64,AMD x86_64 Opteron,2200.0,NOW - AMD,SuSE Linux Enterprise Server 8,Cluster,Academic,Not Specified,Infiniband,Infiniband,Eastern Europe,Europe
491,National Center for High Performance Computing,Hewlett-Packard,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics",Taiwan,2004,384,2027.0,2304.0,285000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Linux,Cluster,Academic,Not Specified,Quadrics,Quadrics,Eastern Asia,Asia
