Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
43,Academy of Mathematics and System Science,lenovo,DeepComp 1800 - P4 Xeon 2 GHz - Myrinet,China,2002,512,1046.0,2048.0,153600,49920,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2000.0,Legend,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
44,HLRN at Universitaet Hannover / RRZN,IBM,pSeries 690 Turbo 1.3GHz,Germany,2002,384,1038.0,1996.8,245000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Western Europe,Europe
45,HLRN at ZIB/Konrad Zuse-Zentrum fuer Informationstechnik,IBM,pSeries 690 Turbo 1.3GHz,Germany,2002,384,1038.0,1996.8,245000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Western Europe,Europe
51,National Supercomputer Centre (NSC),Self-made,Pentium Xeon Cluster 2.2 GHz - SCI 3D,Sweden,2002,400,960.4,1760.0,220800,32800,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2200.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,SCI,SCI,Northern Europe,Europe
52,UCSD/San Diego Supercomputer Center,IBM,SP Power3 375 MHz 8 way,United States,2000,1152,929.0,1728.0,220000,62000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
56,University of Tokyo,Hitachi,SR8000/128,Japan,1999,128,873.0,1024.0,120000,16000,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
63,Australian Partnership for Advanced Computing (APAC),Hewlett-Packard,"AlphaServer SC45, 1 GHz",Australia,2002,508,825.5,1016.0,170000,26000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Australia and New Zealand,Oceania
64,Universitaet Heidelberg - IWR,Megware,HELICS AMD 1.4 GHz - Myrinet,Germany,2002,512,825.0,1433.6,171000,0,AMD,AMD Athlon,1400.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
67,Institute for Materials Research/Tohoku University,Hitachi,SR8000-G1/64,Japan,2001,64,790.7,921.6,110000,8504,Hitachi SR8000,Hitachi SR8000,450.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
68,"GSIC Center, Tokyo Institute of Technology",Self-made,Presto III Athlon 1.6 GHz,Japan,2002,496,760.2,1587.2,109980,0,AMD,AMD Athlon,1600.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
70,North Carolina Supercomputing Center (NCSC),IBM,SP Power3 375 MHz,United States,2000,720,741.0,1080.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
74,Joint Supercomputer Center,Self-made,MVS1000M EV67 667 MHz,Russia,2002,768,734.6,1024.0,270000,30000,Alpha,Alpha EV67,666.7,NOW - Alpha,,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Europe,Europe
80,Seoul National University,Self-made,Pentium 4 Xeon Cluster 2.2/2.4/2.8 GHz - Giganet - MSWindows,"Korea, South",2002,360,685.5,1651.0,234000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2293.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Giganet,Giganet,Eastern Asia,Asia
82,NCSA,IBM,Titan Cluster Itanium 800 MHz,United States,2001,320,677.9,1024.0,183000,32000,Intel IA-64,Intel IA-64 Itanium,800.0,NOW - Intel Itanium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
83,CSAR at the University of Manchester,Cray Inc.,T3E1200,United Kingdom,2000,812,671.0,974.4,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
88,University of Utah,Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - GigE,United States,2002,256,618.3,1228.8,166000,51000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
90,NCSA,IBM,Netfinity Cluster PIII 1 GHz - Myrinet,United States,2001,1024,594.0,1024.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
91,CNRS/IDRIS,IBM,"pSeries 690 Turbo 1.3 GHz, GigEth",France,2002,256,590.2,1331.2,158000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
92,National Center for High Performance Computing,IBM,"pSeries 690 Turbo 1.3 GHz, GigEth",Taiwan,2002,256,590.2,1331.2,158000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
93,University of Tokyo/Institute for Solid State Physics,Hitachi,SR8000-F1/60,Japan,2000,60,577.0,720.0,89000,10000,Hitachi SR8000,Hitachi SR8000,375.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
97,Kyushu University,Fujitsu,VPP5000/64,Japan,2000,64,563.0,614.4,235776,12288,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
100,Institute of High Performance Computing (IHPC),IBM,pSeries 690 Turbo 1.3GHz GigEth,Singapore,2002,224,555.3,1164.8,226800,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,South-eastern Asia,Asia
111,Indiana University,IBM,SP Power3 375 MHz,United States,2001,508,534.0,762.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
120,Centre Informatique National (CINES),IBM,SP Power3 375 MHz,France,2001,472,494.0,708.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
121,Nagoya University,Fujitsu,VPP5000/56,Japan,1999,56,492.0,537.6,228480,12768,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
122,Kyoto University,Fujitsu,VPP800/63,Japan,1999,63,482.0,504.0,234360,12852,Fujitsu,Fujitsu,250.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
123,Umea University / HPC2N,Self-made,AMD 1.66 GHz - SCI 3D-torus,Sweden,2002,240,481.0,800.0,116100,24570,AMD,AMD Athlon,1666.7,NOW - AMD,Linux,Cluster,Academic,Not Specified,SCI,SCI 3D-Torus,Northern Europe,Europe
130,Norwegian University of Science and Technology,SGI,ORIGIN 3000 600 MHz,Norway,2002,512,466.0,614.4,111104,19840,MIPS,MIPS R14000A,600.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Northern Europe,Europe
138,University of Nebraska,Atipa Technology,Prairiefire AMD 1.4 GHz - Myrinet,United States,2002,256,442.5,716.8,112000,30000,AMD,AMD Athlon,1400.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
140,University of Kentucky,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2001,224,431.7,672.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,North America,Americas
150,Centre Informatique National (CINES),SGI,ORIGIN 3000 500 MHz,France,2002,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Western Europe,Europe
154,"Kyoto University, Institute for Chemical Research",SGI,ORIGIN 3000 500 MHz,Japan,2002,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Life Science,NUMAflex,NUMAflex,Eastern Asia,Asia
157,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 500 MHz,Netherlands,2000,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Western Europe,Europe
158,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 3000 500 MHz,Netherlands,2000,512,405.6,512.0,230000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Western Europe,Europe
163,SARA/IC3A (Stichting Academisch Rekencentrum),IBM,pSeries 690 Turbo 1.3GHz,Netherlands,2002,128,378.2,665.6,200000,16000,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,SP Switch,Colony,Western Europe,Europe
166,"Center for Computational Science, University of Tsukuba",Hitachi,CP-PACS/2048,Japan,1996,2048,368.2,614.4,103680,30720,PA-RISC,PA-RISC HARP-1E,150.0,Hitachi SR2xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Hyper crossbar,Eastern Asia,Asia
168,Mississippi State University,IBM,Netfinity Cluster PIII 1/1.26 GHz - Eth,United States,2002,1024,366.0,1144.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1111.1,IBM Cluster,Linux,Cluster,Academic,Not Specified,Ethernet,Ethernet,North America,Americas
171,Universitaet Aachen/RWTH,Sun Microsystems,Fire 15K,Germany,2002,288,357.1,518.4,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Western Europe,Europe
172,Pennsylvania State University,Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - Myrinet,United States,2002,162,356.1,777.6,128000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
173,"Systems Research Group, University of Hong Kong",Self-made,Gideon 300 Cluster P4 2 GHz Fast Ethernet,Hong Kong,2002,300,355.5,600.0,129600,0,Intel IA-32,Intel IA-32 Pentium 4,2000.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Eastern Asia,Asia
179,"Center for Astrophysics and Supercomputing, Swinburne UT",Dell,PowerEdge 2650/Prec. Workst. 530 Cluster P4 Xeon 2.2/2.0 GHz - GigE,Australia,2002,180,343.4,768.0,100000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2133.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Australia and New Zealand,Oceania
181,Pittsburgh Supercomputing Center,Cray Inc.,T3E900,United States,1998,540,341.0,486.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
182,ZIB/Konrad Zuse-Zentrum fuer Informationstechnik,Cray Inc.,T3E900,Germany,1999,540,341.0,486.0,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
185,University of Minnesota/Supercomputing Institute,IBM,SP Power3 375 MHz,United States,2000,322,330.0,483.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
186,"University at Buffalo, SUNY, Center for Computational Res.",Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - GigE,United States,2002,200,327.9,960.0,100000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
194,Doshisha University,Self-made,Xenia / IBM Intellistation Xeon 2.4 GHz Myrinet,Japan,2002,128,323.7,614.4,86000,14600,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
196,University of Oklahoma,Aspen Systems Inc.,P4 Xeon Cluster 2 GHz - Myrinet,United States,2002,264,320.8,1056.0,153600,33600,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2000.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
198,CSAR at the University of Manchester,SGI,ORIGIN 3000 400 MHz,United Kingdom,2001,512,315.5,409.6,130560,108800,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
212,Norwegian University of Science and Technology,SGI,ORIGIN 3000 500 MHz,Norway,2001,384,306.3,384.0,0,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Northern Europe,Europe
213,CNRS/IDRIS,NEC,SX-5/40M3,France,2000,40,303.0,320.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,Constellations,Academic,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe
214,University of California - Santa Cruz,Verari Systems,RS1100 AMD 1.4 GHz - Dolphin,United States,2002,264,301.8,739.2,115000,15000,AMD,AMD Athlon,1400.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas
216,Nanyang Technological University - BIRC,Hewlett-Packard,"AlphaServer SC45, 1 GHz",Singapore,2002,176,299.7,352.0,132000,13000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,South-eastern Asia,Asia
241,CSC (Center for Scientific Computing),Cray Inc.,T3E750,Finland,2000,540,284.0,405.0,0,0,Alpha,Alpha EV5,374.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
244,NCSA,SGI,ORIGIN 2000 195/250 MHz,United States,1998,1024,264.9,327.68,0,0,MIPS,MIPS,194.9,SGI Origin,IRIX,Constellations,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
246,Pittsburgh Supercomputing Center,Hewlett-Packard,AlphaServer SC ES40/EV67,United States,2000,256,263.6,341.33,106000,20000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
249,Purdue University,IBM,SP Power3 375 MHz,United States,2000,256,257.0,384.0,148000,24000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
292,Tohoku University,NEC,SX-4/128H4,Japan,1997,128,244.0,256.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,Constellations,Academic,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
296,"Tohoku University, Institute of Fluid Science",SGI,ORIGIN 2000 300 MHz,Japan,2000,640,241.4,384.0,147456,33984,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia
301,University of New Mexico,IBM,LosLobos,United States,2000,512,237.0,375.3,150000,20000,Intel IA-32,Intel IA-32 Pentium 3,735.3,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
302,"Theoretical Chemistry, Ruhr-University Bochum",Megware,AMD AthlonMP1600+ - SCI 2D-Torus,Germany,2002,128,235.8,358.4,103200,17910,AMD,AMD Athlon,1400.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,SCI,SCI 3D-Torus,Western Europe,Europe
304,"Massey University Albany, IIMS & The Allan Wilson Centre",Advantage Computers,HELIX AMD 1.733 GHz - GigEth,New Zealand,2002,132,234.8,457.5,82080,25000,AMD,AMD Athlon,1733.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Australia and New Zealand,Oceania
308,Boston University,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,96,234.0,499.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
313,Technische Universitaet Darmstadt,IBM,pSeries 690 Turbo 1.3GHz GigEth,Germany,2002,96,234.0,499.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
314,University of Bergen,IBM,pSeries 690 Turbo 1.3GHz GigEth,Norway,2002,96,234.0,499.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
316,SARA (Stichting Academisch Rekencentrum),IBM,Netfinity Cluster PIII 1 GHz - Myrinet,Netherlands,2002,400,232.0,400.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
319,Hokkaido University,Hitachi,SR8000/32,Japan,2000,32,229.0,256.0,65000,5632,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
332,Ohio Supercomputer Center,SGI,SGI 750 Cluster Itanium 733 MHz,United States,2001,128,226.0,375.29,157680,0,Intel IA-64,Intel IA-64 Itanium,733.0,SGI Cluster,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
333,Gesellschaft fuer wissenschaftliche Datenverarbeitung,IBM,SP Power3 375 MHz,Germany,2001,224,226.0,336.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
336,University of Maine,Microway,Pentium 3 Cluster 1.0 GHz,United States,2002,416,225.8,416.0,89500,17000,Intel IA-32,Intel IA-32 Pentium 3,1000.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas
339,Technische Universitaet Chemnitz,Self-made,CLIC PIII 800 MHz,Germany,2000,530,221.6,424.0,176640,28272,Intel IA-32,Intel IA-32 Pentium 3,800.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
340,CINECA,Hewlett-Packard,"AlphaServer SC45, 1 GHz",Italy,2002,128,220.5,256.0,109000,11500,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Southern Europe,Europe
342,University of Edinburgh,Cray Inc.,T3E900,United Kingdom,1997,348,218.0,313.2,0,0,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
352,"GSIC Center, Tokyo Institute of Technology",NEC,Titech Grid Cluster - PIII 1.4 GHz,Japan,2002,256,212.7,358.4,115000,0,Intel IA-32,Intel IA-32 Pentium 3,1400.6,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Eastern Asia,Asia
357,Centre Informatique National (CINES),SGI,ORIGIN 3000 500 MHz,France,2002,256,210.2,256.0,163000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Western Europe,Europe
362,"Kyoto University, Institute for Chemical Research",SGI,ORIGIN 3000 500 MHz,Japan,2002,256,210.2,256.0,163000,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Life Science,NUMAflex,NUMAflex,Eastern Asia,Asia
365,Brigham Young University,IBM,SP Power3 375 MHz 16 way,United States,2002,192,208.0,288.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
370,Universitaet Wien,init.at,Schroedinger I AMD 1.47 GHz,Austria,2001,160,204.5,472.0,138700,44000,AMD,AMD Athlon,1475.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
371,University of Alaska - ARSC,IBM,SP Power3 375 MHz,United States,2001,200,203.0,300.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
373,Gesellschaft fuer wissenschaftliche Datenverarbeitung,IBM,pSeries 690 1.1GHz GigEth,Germany,2002,96,198.0,422.4,0,0,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
378,University of Rochester,IBM,pSeries 690 Turbo 1.3GHz GigEth,United States,2002,80,198.0,416.0,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
393,Cambridge University,Sun Microsystems,Fire 15K,United Kingdom,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Northern Europe,Europe
394,Cambridge University,Sun Microsystems,Fire 15K,United Kingdom,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Northern Europe,Europe
395,Cambridge University,Sun Microsystems,Fire 15K,United Kingdom,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Northern Europe,Europe
396,Cambridge University,Sun Microsystems,Fire 15K,United Kingdom,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Northern Europe,Europe
432,Kyoto University,Sun Microsystems,Fire 15K,Japan,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Eastern Asia,Asia
454,Universitaet Aachen/RWTH,Sun Microsystems,Fire 15K,Germany,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Western Europe,Europe
455,Universitaet Aachen/RWTH,Sun Microsystems,Fire 15K,Germany,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Western Europe,Europe
456,University of Illinois,Sun Microsystems,Fire 15K,United States,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,North America,Americas
457,University of Illinois,Sun Microsystems,Fire 15K,United States,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,North America,Americas
458,University of Tokyo,Sun Microsystems,Fire 15K,Japan,2002,144,197.3,259.2,0,0,Sparc,UltraSPARC III,900.0,Sun Fire,Solaris,Constellations,Academic,Not Specified,Fireplane,Fireplane,Eastern Asia,Asia
461,University of Notre Dame,Dell,Precision 530 Cluster - 1.7 GHz - GigEth,United States,2002,208,197.2,707.2,90000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,1700.0,Dell Precision Cluster,Linux,Cluster,Academic,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
