Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
143,Okayama University,Intel,XP/S20,Japan,1994,256,7.6,12.8,16000,4000,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),Eastern Asia,Asia
146,NCSA,SGI,POWER CHALLENGEarray,United States,1995,32,7.542,11.52,22000,5600,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas
147,Boston University,SGI,POWER CHALLENGEarray,United States,1995,38,7.445,11.4,27000,6775,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,HIPPI,HIPPI,North America,Americas
154,Seoul National University,IBM,SP2/40,"Korea, South",1995,40,7.2,10.64,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia
155,UNI-C,IBM,SP2/40,Denmark,1995,40,7.2,10.64,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
157,"University of California, Los Angeles",IBM,SP2/38,United States,1994,38,6.86,10.108,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
158,CNRS/IDRIS,Cray Inc.,Y-MP C98/8512,France,1993,8,6.85,7.619,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Western Europe,Europe
165,UCSD/San Diego Supercomputer Center,Cray Inc.,Y-MP C98/8128,United States,1993,8,6.85,7.619,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,North America,Americas
167,Rensselaer Polytechnic,IBM,SP2/36,United States,1994,36,6.5,9.576,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
168,CINECA,Cray Inc.,T3D MC64-8,Italy,1995,64,6.4,9.6,20736,2368,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Southern Europe,Europe
172,Philipps University of Marburg,IBM,SP2/35,Germany,1995,35,6.34,9.31,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
178,CINECA,IBM,SP2/32,Italy,1995,32,5.8,8.512,18000,4500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Southern Europe,Europe
179,Centre Informatique National (CINES),IBM,SP2/32,France,1995,32,5.8,8.512,18000,4500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
183,National Center for High Performance Computing,IBM,SP2/32,Taiwan,1994,32,5.8,8.512,18000,4500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia
185,University of Hong Kong,IBM,SP2/32,Hong Kong,1995,32,5.8,8.512,18000,4500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia
186,University of Michigan,IBM,SP2/32,United States,1994,32,5.8,8.512,18000,4500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
187,University of Sherbrooke,IBM,SP2/32,Canada,1995,32,5.8,8.512,18000,4500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
189,Osaka University,NEC,SX-3/14R,Japan,1993,1,5.8,6.4,2816,282,NEC,NEC,400.0,NEC Vector,Super-UX,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia
196,University of California at Berkeley,Thinking Machines Corporation,CM-5/96,United States,1994,96,5.7,12.29,0,0,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
199,IFP (Institute Francais du Petrole),Fujitsu,VPP500/4,France,1995,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Geophysics,Crossbar,Full distributed crossbar,Western Europe,Europe
200,Technische Universitaet Darmstadt,Fujitsu,VPP500/4,Germany,1994,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
201,Toritsu Kagaku Gijutsu University,Fujitsu,VPP500/4,Japan,1993,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
203,Universitaet Aachen/RWTH,Fujitsu,VPP500/4,Germany,1993,4,5.6,6.4,7344,1250,Fujitsu,Fujitsu,100.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
205,Columbia University,IBM,SP2/30,United States,1995,30,5.45,7.98,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
213,National Supercomputer Centre (NSC),Parsytec,GC PowerPlus/128,Sweden,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
214,Technische Universitaet Chemnitz,Parsytec,GC PowerPlus/128,Germany,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe
215,Universitaet Hamburg-Harburg,Parsytec,GC PowerPlus/128,Germany,1994,128,5.246,10.24,22000,7800,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe
216,Florida State University,Thinking Machines Corporation,CM-2/64k,United States,1993,2048,5.2,14.0,26624,11000,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Academic,Not Specified,,,North America,Americas
222,Universitaet Wien,Meiko,CS-2/128,Austria,1994,128,5.0,23.04,18688,6144,Intel IA-32,Intel IA-32 Intel,180.2,Meiko,SunOS,MPP,Academic,Not Specified,Crossbar,Multi-stage crossbar,Western Europe,Europe
232,University of Oregon,SGI,POWER CHALLENGEarray,United States,1995,24,4.896,7.2,18000,3500,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,HIPPI,HIPPI,North America,Americas
245,Purdue University,Intel,XP/S10,United States,1994,144,4.45,7.2,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),North America,Americas
246,CSC (Center for Scientific Computing),IBM,SP2/24,Finland,1995,24,4.4,6.384,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
252,Hong Kong University of Science and Technology,Intel,XP/S10,Hong Kong,1994,140,4.33,7.0,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),Eastern Asia,Asia
260,Hong Kong University of Science and Technology,SGI,POWER CHALLENGE,Hong Kong,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Eastern Asia,Asia
261,NCSA,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
262,NCSA,SGI,POWER CHALLENGE,United States,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
263,University of Queensland,SGI,POWER CHALLENGE,Australia,1995,16,4.323,5.76,2500,540,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Australia and New Zealand,Oceania
268,Universidad Autonoma Metropolitana,SGI,POWER CHALLENGE,Mexico,1994,18,4.142,5.4,2604,570,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Central America,Americas
272,Queensland Parallel Supercomputing Facility,IBM,SP2/22,Australia,1994,22,4.05,5.852,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Australia and New Zealand,Oceania
276,Kyoto University,Fujitsu,VP2600/10E,Japan,1995,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia
277,Kyushu University,Fujitsu,VP2600/10,Japan,1992,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia
278,Nagoya University,Fujitsu,VP2600/10,Japan,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Eastern Asia,Asia
283,Universitaet Aachen/RWTH,Fujitsu,S600/20,Germany,1991,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe
284,Universitaet Karlsruhe,Fujitsu,S600/20,Germany,1990,1,4.0,5.0,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe
285,Cornell Theory Center,SGI,POWER CHALLENGEarray,United States,1995,16,3.924,5.76,15000,2200,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,,,North America,Americas
286,Universitaet Mannheim,Kendall Square Research,KSR2-64,Germany,1995,64,3.911,5.12,9216,3840,KSR,KSR,40.0,KSR,KSR OS,MPP,Academic,Not Specified,,,Western Europe,Europe
287,University of Washington,Kendall Square Research,KSR2-64,United States,1994,64,3.911,5.12,9216,3840,KSR,KSR,40.0,KSR,KSR OS,MPP,Academic,Not Specified,,,North America,Americas
288,Technische Universitaet Magdeburg,Parsytec,GC PowerPlus/96,Germany,1995,96,3.865,7.68,19000,6500,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Academic,Not Specified,,,Western Europe,Europe
292,Japan Adv. Inst. of Science and Technology (JAIST),Thinking Machines Corporation,CM-5/64,Japan,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia
293,Oregon State University,Thinking Machines Corporation,CM-5/64,United States,1994,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
295,University of Wisconsin,Thinking Machines Corporation,CM-5/64,United States,1993,64,3.8,8.192,13056,6016,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Academic,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
297,University of Utah,SGI,POWER CHALLENGE,United States,1995,14,3.767,5.04,2000,470,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
298,Universitaet Mainz,Hewlett-Packard,SPP1200/XA-48,Germany,1995,48,3.722,11.52,25100,4300,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Western Europe,Europe
303,University of Kentucky,Hewlett-Packard,SPP1200/XA-32,United States,1995,32,3.722,7.68,25100,4300,PA-RISC,PA-RISC PA-7200,120.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas
305,Brown University,IBM,SP2/20,United States,1995,20,3.7,5.32,0,0,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
311,CSC (Center for Scientific Computing),SGI,POWER Onyx,Finland,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe
312,Cornell Theory Center,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
322,Stanford University,SGI,POWER CHALLENGE,United States,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
323,Texas A&M University,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
325,UNI-C/Aarhus,SGI,POWER CHALLENGE,Denmark,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe
326,Universitaet Koeln,SGI,POWER CHALLENGE,Germany,1995,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Europe,Europe
327,University of Southern California,SGI,POWER CHALLENGE,United States,1994,16,3.7,4.8,2500,540,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
331,Technische Universitaet Darmstadt,Fujitsu,S400/40,Germany,1991,2,3.624,5.0,10239,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe
332,Universitaet Hannover / RRZN,Fujitsu,S400/40,Germany,1991,2,3.624,5.0,10239,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Academic,Not Specified,,,Western Europe,Europe
345,UNI-C/Aarhus,SGI,POWER CHALLENGE,Denmark,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Northern Europe,Europe
346,University of Minnesota/Supercomputing Institute,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
347,University of Minnesota/Supercomputing Institute,SGI,POWER CHALLENGE,United States,1995,12,3.398,4.32,2000,450,MIPS,MIPS R8000,90.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
348,University of Cincinnati,Kendall Square Research,KSR1-128,United States,1993,128,3.38,5.12,10240,1824,KSR,KSR,20.0,KSR,KSR OS,MPP,Academic,Not Specified,,,North America,Americas
357,NCSA,Hewlett-Packard,SPP1000/XA-64,United States,1995,64,3.306,12.8,25800,4700,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas
358,Universitaet Erlangen,Hewlett-Packard,SPP1000/XA-48,Germany,1994,48,3.306,9.6,25800,4700,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Western Europe,Europe
361,Tokyo University,Hewlett-Packard,SPP1000/XA-32,Japan,1995,32,3.306,6.4,25800,4700,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,Eastern Asia,Asia
363,University of Michigan,Hewlett-Packard,SPP1000/XA-32,United States,1994,32,3.306,6.4,25800,4700,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Academic,Not Specified,Proprietary,Ring,North America,Americas
365,CSC (Center for Scientific Computing),Cray Inc.,Y-MP C94/4256,Finland,1995,4,3.275,3.809,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Northern Europe,Europe
373,SARA (Stichting Academisch Rekencentrum),Cray Inc.,Y-MP C98/4256,Netherlands,1994,4,3.275,3.809,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Western Europe,Europe
375,Universitaet Stuttgart,Cray Inc.,Y-MP C94/41024,Germany,1994,4,3.275,3.809,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Academic,Not Specified,,,Western Europe,Europe
377,University of Bergen,Intel,XP/S7,Norway,1994,103,3.21,5.15,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Academic,Not Specified,,2-D mesh (torus),Northern Europe,Europe
378,Caltech,SGI,POWER CHALLENGE,United States,1995,14,3.203,4.2,2000,470,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
379,Princeton University,SGI,POWER CHALLENGE,United States,1995,14,3.203,4.2,2000,470,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
380,Technical University,SGI,POWER CHALLENGE,Netherlands,1994,14,3.203,4.2,2000,470,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Western Europe,Europe
383,University of Athens,SGI,POWER CHALLENGE,Greece,1994,14,3.203,4.2,2000,470,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,Southern Europe,Europe
384,University of Calgary,SGI,POWER CHALLENGE,Canada,1994,14,3.203,4.2,2000,470,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,SMP,Academic,Not Specified,,,North America,Americas
386,North Carolina Supercomputing Center (NCSC),Cray Inc.,T3D MCA32-8,United States,1994,32,3.2,4.8,14592,1616,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
387,Ohio Supercomputer Center,Cray Inc.,T3D MCA32-8,United States,1994,32,3.2,4.8,14592,1616,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
388,Universitaet Stuttgart,Cray Inc.,T3D MCA32-8,Germany,1994,32,3.2,4.8,14592,1616,Alpha,Alpha EV4,149.9,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
390,Rice University,SGI,POWER CHALLENGEarray,United States,1995,16,3.095,4.8,19000,5400,MIPS,MIPS R8000,75.0,SGI PowerChallenge,IRIX,Constellations,Academic,Not Specified,HIPPI,HIPPI,North America,Americas
391,Catholic University of Leuven,IBM,SP2/16,Belgium,1994,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
395,Emory University,IBM,SP2/16,United States,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
401,Louisiana State University,IBM,SP2/16,United States,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
406,Princeton University,IBM,SP2/16,United States,1994,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
407,Ryukoku University Seta,IBM,SP2/16,Japan,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Eastern Asia,Asia
408,Stanford University,IBM,SP2/16,United States,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
409,Technische Universitaet Cottbus,IBM,SP2/16,Germany,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe
410,University of Maryland,IBM,SP2/16,United States,1994,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
411,University of Notre Dame,IBM,SP2/16,United States,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
412,University of Oslo,IBM,SP2/16,Norway,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
413,University of Southampton,IBM,SP2/16,United Kingdom,1995,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Northern Europe,Europe
414,University of Southern California,IBM,SP2/16,United States,1994,16,3.0,4.256,13000,2600,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,North America,Americas
