Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
229,CNRS/IDRIS,Cray Inc.,T3E,France,1996,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Western Europe,Europe
231,National Supercomputer Centre (NSC),Cray Inc.,T3E,Sweden,1997,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Northern Europe,Europe
232,UCSD/San Diego Supercomputer Center,Cray Inc.,T3E,United States,1996,268,117.0,160.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
244,Japan Adv. Inst. of Science and Technology (JAIST),Cray Inc.,T3E1200,Japan,2001,134,110.9,160.8,0,0,Alpha,Alpha EV56,598.8,Cray T3E/T3D,UNICOS,MPP,Academic,Not Specified,Cray Interconnect,3-D Torus,Eastern Asia,Asia
245,University of Adelaide,Sun Microsystems,HPC 420 450 MHz Cluster,Australia,2000,160,110.01,144.0,0,0,Sparc,Sparc,450.5,NOW - Sun,Solaris,Cluster,Academic,Not Specified,,,Australia and New Zealand,Oceania
249,University of Tokyo/Institute for Solid State Physics,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,Japan,1999,384,109.5,230.4,81920,81920,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Eastern Asia,Asia
252,Japan Adv. Inst. of Science and Technology (JAIST),IBM,SP PC604e 332 MHz,Japan,1999,256,108.1,169.98,81460,14180,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia
254,CINECA,SGI,ORIGIN 3000 500 MHz,Italy,2001,128,106.9,128.0,81920,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,Southern Europe,Europe
256,Leibniz Rechenzentrum,Fujitsu,VPP700/52,Germany,1998,52,106.0,114.4,0,0,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
270,SHARCNET - McMaster University,Hewlett-Packard,AlphaServer SC ES40/EV67,Canada,2001,96,101.2,128.0,96000,10000,Alpha,Alpha EV67,666.7,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,North America,Americas
283,Universitaet Wuppertal,Hewlett-Packard,ALiCE EV67 616 MHz,Germany,2000,128,99.2,157.7,57024,15488,Alpha,Alpha EV67,617.3,NOW - Alpha,SUSE Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,Western Europe,Europe
284,SARA (Stichting Academisch Rekencentrum),SGI,ORIGIN 2000 250/300 MHz - Eth-Cluster,Netherlands,2000,256,98.8,140.0,81920,0,MIPS,MIPS,250.0,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Western Europe,Europe
289,Universitaet Tuebingen,Self-made,Kepler PIII 650 MHz,Germany,2000,196,96.2,127.4,109760,12320,Intel IA-32,Intel IA-32 Pentium 3,650.2,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Western Europe,Europe
327,Universitaet Magdeburg,Hewlett-Packard,SuperDome,Germany,2001,64,90.9,140.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Western Europe,Europe
338,University of Sherbrooke,IBM,SP Power3 375 MHz,Canada,2001,84,88.0,126.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
343,Johns Hopkins University,IBM,SP Power3 375 MHz 16 way,United States,2001,80,87.4,120.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
346,CSAR at the University of Manchester,SGI,ORIGIN 3000 400 MHz,United Kingdom,2001,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
348,Johannes Kepler University of Linz,SGI,ORIGIN 3000 400 MHz,Austria,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
350,Stanford University/Biomedical Computational Facility,SGI,ORIGIN 3000 400 MHz,United States,2001,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
351,Technische Universitaet Dresden,SGI,ORIGIN 3000 400 MHz,Germany,2001,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Europe,Europe
352,UK Astrophysical Fluids Facility/University of Leicester,SGI,ORIGIN 3000 400 MHz,United Kingdom,2000,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
355,University of Minnesota/Supercomputing Institute,SGI,ORIGIN 3000 400 MHz,United States,2001,128,85.44,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
361,Caltech/JPL,Hewlett-Packard,V2500/HyperPlex,United States,1999,128,84.4,225.28,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Academic,Not Specified,Myrinet,HyperPlex,North America,Americas
382,CSAR at the University of Manchester,SGI,ORIGIN 2000 400 MHz,United Kingdom,2000,128,81.76,102.4,65536,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe
415,Rutgers University,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,128,80.1,102.4,57120,10752,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,North America,Americas
416,Stanford University/High Energy Physics,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,128,80.1,102.4,57120,10752,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Academic,Not Specified,,,North America,Americas
438,"GSIC Center, Tokyo Institute of Technology",Self-made,Presto III Athlon 1.333 GHz,Japan,2000,78,77.4,208.0,75160,25000,AMD,AMD Athlon,1333.3,NOW - AMD,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,Eastern Asia,Asia
443,University of Arizona,SGI,ORIGIN 2000 400 MHz,United States,2000,120,76.7,96.0,0,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,North America,Americas
459,Scientific Supercomputing Center Karlsruhe,Fujitsu,VPP5000/8,Germany,2001,8,74.8,76.8,85440,2688,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Academic,Not Specified,Crossbar,Full distributed crossbar,Western Europe,Europe
462,ETH,Hewlett-Packard,SuperDome,Switzerland,2001,48,73.9,105.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Western Europe,Europe
466,Norwegian University of Science and Technology,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,Norway,2000,160,72.57,96.0,61440,0,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Academic,Not Specified,Ethernet,Ethernet,Northern Europe,Europe
472,IUCC/HPCU,SGI,ORIGIN 2000 400 MHz,Israel,2000,112,71.7,89.6,0,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Western Asia,Asia
478,Boston University,IBM,SP Power3 375 MHz 16 way,United States,2001,64,70.6,96.0,54000,11000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
479,Brigham Young University,IBM,SP Power3 375 MHz 16 way,United States,2001,64,70.6,96.0,54000,11000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
480,CASPUR,IBM,SP Power3 375 MHz 16 way,Italy,2001,64,70.6,96.0,54000,11000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe
481,Indiana University,IBM,SP Power3 375 MHz 16 way,United States,2001,64,70.6,96.0,54000,11000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas
484,Universite des Sciences et Technologies de Lille,IBM,SP Power3 375 MHz 16 way,France,2000,64,70.6,96.0,54000,11000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
495,University of Oslo,Hewlett-Packard,SuperDome,Norway,2001,44,68.7,96.8,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Northern Europe,Europe
498,Centre Informatique National (CINES),IBM,SP P2SC 120 MHz,France,1999,207,67.8,99.36,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe
